market,seed,model,draw,pre_contiguous,pre_purged,post_contiguous,post_purged
MOEX,42,QuantGAN,10,0.7955512152777777,0.7858289930555558,0.7952690972222222,0.7858723958333333
MOEX,42,CNN-WGAN-GP,10,0.6637369791666667,0.6243923611111111,0.6634114583333334,0.6246310763888888
MOEX,42,GARCH,10,0.27899305555555554,0.21371527777777777,0.27725694444444443,0.2117404513888889
MOEX,42,GJR-GARCH,10,0.16588541666666665,0.20060763888888888,0.16575520833333335,0.19956597222222222
MOEX,42,TimeGAN,11,0.7086154513888889,0.675998263888889,0.7092664930555556,0.6776909722222222
MOEX,42,QuantGAN,11,0.5462890625,0.4434895833333334,0.5460069444444444,0.4399956597222222
MOEX,42,CNN-WGAN-GP,11,0.6644314236111112,0.6272135416666668,0.6644097222222223,0.6302517361111111
MOEX,42,GARCH,11,0.542795138888889,0.5750651041666667,0.5412977430555556,0.5735677083333333
MOEX,42,GJR-GARCH,11,0.5615017361111112,0.5692491319444445,0.5618923611111112,0.5701605902777779
MOEX,42,TimeGAN,12,0.4989149305555555,0.5016927083333333,0.49724392361111114,0.4987630208333334
MOEX,42,QuantGAN,12,0.24871961805555562,0.21970486111111112,0.25149739583333336,0.21677517361111112
MOEX,42,CNN-WGAN-GP,12,0.631032986111111,0.6123914930555555,0.6298177083333333,0.6130425347222224
MOEX,42,GARCH,12,0.479296875,0.4942057291666667,0.4756510416666667,0.49418402777777787
MOEX,42,GJR-GARCH,12,0.5269748263888889,0.5012586805555556,0.5271701388888889,0.5018446180555555
MOEX,42,TimeGAN,13,0.6024305555555556,0.6142578125,0.6018663194444445,0.6209635416666667
MOEX,42,QuantGAN,13,0.709765625,0.7172309027777779,0.7108289930555556,0.7179253472222221
MOEX,42,CNN-WGAN-GP,13,0.8683376736111112,0.8540798611111111,0.8686631944444445,0.8541883680555555
MOEX,42,GARCH,13,0.5486762152777778,0.5114366319444443,0.5485677083333333,0.51171875
MOEX,42,GJR-GARCH,13,0.5254991319444444,0.5000217013888889,0.5253038194444444,0.49971788194444444
MOEX,42,TimeGAN,14,0.5588324652777777,0.5304904513888888,0.5587239583333333,0.53125
MOEX,42,QuantGAN,14,0.4776475694444445,0.3974392361111111,0.48168402777777775,0.40078125
MOEX,42,CNN-WGAN-GP,14,0.4014756944444445,0.40876736111111117,0.4026041666666667,0.4110460069444445
MOEX,42,GARCH,14,0.44750434027777775,0.3995225694444445,0.4468098958333334,0.3995442708333333
MOEX,42,GJR-GARCH,14,0.4320746527777778,0.38164062500000007,0.4319010416666667,0.38229166666666664
MOEX,42,TimeGAN,15,0.6131727430555556,0.5731987847222222,0.6153862847222222,0.5779730902777777
MOEX,42,QuantGAN,15,0.6069444444444444,0.5773871527777777,0.6073567708333334,0.5798177083333333
MOEX,42,CNN-WGAN-GP,15,0.6187065972222221,0.6082465277777778,0.6224175347222223,0.6128472222222222
MOEX,42,GARCH,15,0.676953125,0.6682074652777777,0.6768446180555555,0.6680555555555557
MOEX,42,GJR-GARCH,15,0.6650607638888889,0.6548177083333334,0.6648220486111112,0.6545789930555557
MOEX,42,TimeGAN,16,0.6374131944444444,0.5961588541666666,0.6395182291666667,0.6000651041666666
MOEX,42,QuantGAN,16,0.3909505208333333,0.31909722222222225,0.3913411458333334,0.3194010416666667
MOEX,42,CNN-WGAN-GP,16,0.6182074652777777,0.593381076388889,0.6172743055555555,0.593576388888889
MOEX,42,GARCH,16,0.5545138888888889,0.5442274305555557,0.5550998263888889,0.5440755208333333
MOEX,42,GJR-GARCH,16,0.40857204861111107,0.4026041666666667,0.4093315972222221,0.4046657986111112
MOEX,42,TimeGAN,17,0.534765625,0.48192274305555555,0.535915798611111,0.48200954861111117
MOEX,42,QuantGAN,17,0.3087239583333334,0.29537760416666664,0.2877170138888888,0.2694010416666667
MOEX,42,CNN-WGAN-GP,17,0.44813368055555564,0.4138020833333333,0.45564236111111106,0.42211371527777775
MOEX,42,GARCH,17,0.6719184027777778,0.6637152777777777,0.6717447916666666,0.6631727430555555
MOEX,42,GJR-GARCH,17,0.6764973958333333,0.6680121527777778,0.6764105902777777,0.6681206597222221
MOEX,42,TimeGAN,18,0.22510850694444445,0.201953125,0.22523871527777778,0.2023871527777778
MOEX,42,QuantGAN,18,0.7767144097222223,0.7533420138888888,0.776193576388889,0.7535373263888889
MOEX,42,CNN-WGAN-GP,18,0.3814887152777778,0.36625434027777776,0.38207465277777775,0.3667534722222222
MOEX,42,GARCH,18,0.4885416666666666,0.39752604166666666,0.48676215277777785,0.39552951388888885
MOEX,42,GJR-GARCH,18,0.569509548611111,0.5450737847222221,0.5698133680555555,0.5454210069444445
MOEX,42,TimeGAN,19,0.6870876736111111,0.6405598958333334,0.6883029513888889,0.6411458333333334
MOEX,42,QuantGAN,19,0.41356336805555555,0.3848741319444444,0.4142578125,0.38843315972222225
MOEX,42,CNN-WGAN-GP,19,0.3836805555555555,0.3939670138888889,0.3848741319444445,0.3921006944444444
MOEX,42,GARCH,19,0.5668836805555555,0.5280381944444444,0.5680121527777777,0.5296223958333334
MOEX,42,GJR-GARCH,19,0.5263888888888889,0.5259114583333334,0.5271484375,0.5281901041666666
MOEX,42,CONTROL: shuffled real,0,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,42,CONTROL: shuffled real,1,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,42,CONTROL: shuffled real,2,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,42,CONTROL: shuffled real,3,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,42,CONTROL: shuffled real,4,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,42,CONTROL: shuffled real,5,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,42,CONTROL: shuffled real,6,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,42,CONTROL: shuffled real,7,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,42,CONTROL: shuffled real,8,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,42,CONTROL: shuffled real,9,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,42,CONTROL: shuffled real,10,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,42,CONTROL: shuffled real,11,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,42,CONTROL: shuffled real,12,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,42,CONTROL: shuffled real,13,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,42,CONTROL: shuffled real,14,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,42,CONTROL: shuffled real,15,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,42,CONTROL: shuffled real,16,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,42,CONTROL: shuffled real,17,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,42,CONTROL: shuffled real,18,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,42,CONTROL: shuffled real,19,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,43,TimeGAN,0,0.6626302083333334,0.6712456597222223,0.6567491319444445,0.6657335069444444
MOEX,43,QuantGAN,0,0.6904730902777778,0.6648220486111112,0.6921440972222224,0.6639322916666667
MOEX,43,CNN-WGAN-GP,0,0.5137586805555555,0.49865451388888893,0.5135850694444445,0.49835069444444446
MOEX,43,GARCH,0,0.6887586805555556,0.6450737847222221,0.6876085069444444,0.644314236111111
MOEX,43,GJR-GARCH,0,0.6859809027777779,0.6477213541666667,0.6838324652777777,0.6458984375
MOEX,43,TimeGAN,1,0.678884548611111,0.6594835069444445,0.6780381944444445,0.6587456597222222
MOEX,43,QuantGAN,1,0.5720703125,0.5823567708333333,0.5720052083333333,0.5823784722222223
MOEX,43,CNN-WGAN-GP,1,0.6872395833333333,0.6917751736111111,0.6866753472222223,0.6903211805555556
MOEX,43,GARCH,1,0.40889756944444444,0.38441840277777783,0.40980902777777783,0.38537326388888893
MOEX,43,GJR-GARCH,1,0.4586371527777778,0.43098958333333337,0.46043836805555555,0.43335503472222225
MOEX,43,TimeGAN,2,0.5681640625000001,0.5529079861111111,0.5684678819444444,0.5535156250000001
MOEX,43,QuantGAN,2,0.613064236111111,0.5050998263888888,0.6175998263888889,0.4944661458333333
MOEX,43,CNN-WGAN-GP,2,0.29314236111111114,0.3488932291666667,0.29273003472222225,0.3494791666666666
MOEX,43,GARCH,2,0.37191840277777777,0.43923611111111105,0.36332465277777776,0.4285373263888889
MOEX,43,GJR-GARCH,2,0.5398220486111112,0.5690972222222223,0.5377387152777777,0.5658637152777779
MOEX,43,TimeGAN,3,0.43940972222222224,0.39188368055555556,0.4432508680555555,0.3945312500000001
MOEX,43,QuantGAN,3,0.6950737847222224,0.6459635416666667,0.6953342013888888,0.6474392361111112
MOEX,43,CNN-WGAN-GP,3,0.5168402777777777,0.5126953125,0.5173828125,0.5120659722222223
MOEX,43,GARCH,3,0.3944010416666667,0.3314236111111111,0.3868923611111111,0.32710503472222224
MOEX,43,GJR-GARCH,3,0.4141493055555555,0.3645833333333333,0.4120659722222223,0.3643229166666667
MOEX,43,TimeGAN,4,0.7424262152777779,0.7207682291666667,0.7425347222222223,0.7219618055555556
MOEX,43,QuantGAN,4,0.6823350694444443,0.6739583333333332,0.6831163194444445,0.6751302083333334
MOEX,43,CNN-WGAN-GP,4,0.6318359375,0.599826388888889,0.6321180555555556,0.6007378472222221
MOEX,43,GARCH,4,0.4827690972222222,0.5362413194444444,0.48376736111111107,0.5372395833333333
MOEX,43,GJR-GARCH,4,0.5293402777777778,0.5500217013888888,0.5293185763888889,0.5534071180555555
MOEX,43,TimeGAN,5,0.7794704861111111,0.7547526041666667,0.7795355902777777,0.7544053819444445
MOEX,43,QuantGAN,5,0.33832465277777773,0.3927083333333333,0.3373046875,0.39140625000000007
MOEX,43,CNN-WGAN-GP,5,0.5915581597222224,0.5903862847222221,0.592556423611111,0.5954644097222223
MOEX,43,GARCH,5,0.5979817708333333,0.615625,0.5961154513888889,0.6132595486111111
MOEX,43,GJR-GARCH,5,0.6274522569444444,0.6520616319444444,0.6293619791666666,0.6557725694444445
MOEX,43,TimeGAN,6,0.3976779513888889,0.3999348958333333,0.3987413194444444,0.40099826388888893
MOEX,43,QuantGAN,6,0.7162109375,0.6140625,0.7212456597222221,0.6693793402777777
MOEX,43,CNN-WGAN-GP,6,0.5767144097222221,0.564279513888889,0.5768663194444444,0.5640842013888888
MOEX,43,GARCH,6,0.563671875,0.5540798611111111,0.5654513888888889,0.5567708333333334
MOEX,43,GJR-GARCH,6,0.6727430555555556,0.6327473958333333,0.6735677083333333,0.6349175347222221
MOEX,43,TimeGAN,7,0.8442925347222223,0.8266493055555555,0.8441189236111111,0.8277994791666667
MOEX,43,QuantGAN,7,0.4024088541666666,0.366015625,0.4024522569444445,0.36495225694444444
MOEX,43,CNN-WGAN-GP,7,0.47404513888888883,0.443359375,0.4731119791666667,0.44535590277777776
MOEX,43,GARCH,7,0.8353298611111111,0.8508897569444445,0.8354817708333334,0.850802951388889
MOEX,43,GJR-GARCH,7,0.7604817708333333,0.709201388888889,0.7622178819444445,0.7152777777777778
MOEX,43,TimeGAN,8,0.6999348958333332,0.6787543402777777,0.6969184027777778,0.6762152777777778
MOEX,43,QuantGAN,8,0.891427951388889,0.8731770833333332,0.890407986111111,0.8711588541666668
MOEX,43,CNN-WGAN-GP,8,0.7468098958333332,0.7268880208333333,0.7466145833333333,0.7276692708333334
MOEX,43,GARCH,8,0.5250651041666666,0.4903645833333333,0.5219184027777778,0.48763020833333337
MOEX,43,GJR-GARCH,8,0.5385633680555556,0.4930772569444445,0.5345486111111112,0.48851996527777775
MOEX,43,TimeGAN,9,0.9253038194444443,0.8920138888888889,0.9246744791666666,0.891384548611111
MOEX,43,QuantGAN,9,0.3394748263888888,0.3243272569444445,0.34001736111111114,0.3259765625
MOEX,43,CNN-WGAN-GP,9,0.5389756944444445,0.49455295138888883,0.5449869791666666,0.49585503472222225
MOEX,43,GARCH,9,0.639474826388889,0.6103949652777777,0.6402777777777778,0.613454861111111
MOEX,43,GJR-GARCH,9,0.6243489583333334,0.5962239583333334,0.6243055555555556,0.5997395833333334
MOEX,43,TimeGAN,10,0.8126302083333334,0.7924696180555556,0.811349826388889,0.7922092013888891
MOEX,43,QuantGAN,10,0.6566623263888889,0.6283637152777778,0.6566623263888889,0.6283420138888889
MOEX,43,CNN-WGAN-GP,10,0.6909071180555556,0.6967447916666667,0.6904079861111112,0.6961371527777778
MOEX,43,GARCH,10,0.6548177083333334,0.6426215277777778,0.6551649305555556,0.6437934027777777
MOEX,43,GJR-GARCH,10,0.6722873263888889,0.6497829861111112,0.673068576388889,0.6515407986111111
MOEX,43,TimeGAN,11,0.6445529513888889,0.6301649305555556,0.6454861111111111,0.6315755208333333
MOEX,43,QuantGAN,11,0.6183159722222222,0.6095920138888888,0.6190972222222222,0.6112413194444445
MOEX,43,CNN-WGAN-GP,11,0.7708333333333334,0.7572699652777779,0.7682508680555556,0.7538411458333332
MOEX,43,GARCH,11,0.6978081597222222,0.6363932291666666,0.6964626736111112,0.6383463541666666
MOEX,43,GJR-GARCH,11,0.6854166666666666,0.6145616319444445,0.6837673611111111,0.6155381944444445
MOEX,43,TimeGAN,12,0.686697048611111,0.69453125,0.6898003472222222,0.6975260416666667
MOEX,43,QuantGAN,12,0.5716796875,0.5351128472222222,0.5716796874999999,0.5349826388888889
MOEX,43,CNN-WGAN-GP,12,0.5497612847222222,0.5398871527777778,0.5507378472222222,0.5405598958333334
MOEX,43,GARCH,12,0.6085069444444444,0.5326605902777777,0.6109157986111111,0.5340928819444445
MOEX,43,GJR-GARCH,12,0.5996744791666667,0.5735894097222223,0.6001953125,0.5746310763888889
MOEX,43,TimeGAN,13,0.6996961805555555,0.6855685763888889,0.7001302083333333,0.6869791666666667
MOEX,43,QuantGAN,13,0.6062065972222221,0.5873914930555555,0.6067708333333333,0.5900824652777779
MOEX,43,CNN-WGAN-GP,13,0.46825086805555555,0.4658203125,0.46805555555555556,0.46560329861111105
MOEX,43,GARCH,13,0.6949869791666666,0.657009548611111,0.6990234375,0.6763020833333333
MOEX,43,GJR-GARCH,13,0.6827256944444444,0.6361328125,0.6820529513888889,0.6381510416666667
MOEX,43,TimeGAN,14,0.38817274305555555,0.31766493055555556,0.39164496527777776,0.31955295138888895
MOEX,43,QuantGAN,14,0.6004774305555555,0.5560546875,0.6001519097222222,0.555837673611111
MOEX,43,CNN-WGAN-GP,14,0.6066623263888888,0.5813585069444445,0.6080295138888889,0.5835503472222223
MOEX,43,GARCH,14,0.4710937499999999,0.4460286458333334,0.4752387152777778,0.4611328125
MOEX,43,GJR-GARCH,14,0.4615234375,0.44140625,0.4634765625,0.4509765625
MOEX,43,TimeGAN,15,0.7614800347222221,0.707790798611111,0.7625868055555556,0.7083116319444445
MOEX,43,QuantGAN,15,0.7230685763888889,0.7070746527777778,0.7227864583333334,0.7059895833333333
MOEX,43,CNN-WGAN-GP,15,0.5998046875,0.5836805555555555,0.5985677083333334,0.5830512152777778
MOEX,43,GARCH,15,0.7245876736111112,0.7180121527777776,0.7216796875000001,0.7148871527777778
MOEX,43,GJR-GARCH,15,0.7892144097222222,0.7837456597222223,0.7869140625,0.7808159722222223
MOEX,43,TimeGAN,16,0.6461154513888889,0.5875651041666666,0.6458767361111112,0.589084201388889
MOEX,43,QuantGAN,16,0.5924262152777778,0.5360894097222222,0.5960937500000001,0.6112847222222222
MOEX,43,CNN-WGAN-GP,16,0.7769748263888888,0.7570746527777779,0.7762152777777777,0.7565755208333332
MOEX,43,GARCH,16,0.6748480902777778,0.6610894097222223,0.6737630208333333,0.660546875
MOEX,43,GJR-GARCH,16,0.7093967013888889,0.688671875,0.7090928819444444,0.6895399305555555
MOEX,43,TimeGAN,17,0.6761067708333333,0.6495225694444444,0.6755859375,0.6500868055555556
MOEX,43,QuantGAN,17,0.42771267361111115,0.3857638888888889,0.4247395833333333,0.34683159722222223
MOEX,43,CNN-WGAN-GP,17,0.685546875,0.6555989583333334,0.6844835069444444,0.6556423611111113
MOEX,43,GARCH,17,0.7583767361111112,0.7529513888888889,0.7585503472222223,0.7533203125
MOEX,43,GJR-GARCH,17,0.7333984375,0.7287109375,0.7333767361111112,0.7289279513888889
MOEX,43,TimeGAN,18,0.589040798611111,0.5015842013888889,0.5862630208333334,0.4987413194444444
MOEX,43,QuantGAN,18,0.621875,0.6034071180555555,0.6217447916666667,0.6017578125
MOEX,43,CNN-WGAN-GP,18,0.2287109375,0.3387803819444445,0.2291015625,0.33882378472222224
MOEX,43,GARCH,18,0.660959201388889,0.6333116319444445,0.6607204861111111,0.6310980902777777
MOEX,43,GJR-GARCH,18,0.7034505208333333,0.6980902777777779,0.7040147569444445,0.6995442708333334
MOEX,43,TimeGAN,19,0.6475260416666666,0.6105034722222222,0.6478515625,0.6108289930555556
MOEX,43,QuantGAN,19,0.7240668402777778,0.7209418402777779,0.72265625,0.719921875
MOEX,43,CNN-WGAN-GP,19,0.5827039930555555,0.5355251736111111,0.5798828125,0.5357421875
MOEX,43,GARCH,19,0.4731770833333333,0.4441623263888889,0.4748046875,0.44607204861111105
MOEX,43,GJR-GARCH,19,0.46547309027777783,0.3723958333333333,0.4736328125,0.3736762152777778
MOEX,43,CONTROL: shuffled real,0,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,43,CONTROL: shuffled real,1,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,43,CONTROL: shuffled real,2,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,43,CONTROL: shuffled real,3,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,43,CONTROL: shuffled real,4,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,43,CONTROL: shuffled real,5,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,43,CONTROL: shuffled real,6,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,43,CONTROL: shuffled real,7,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,43,CONTROL: shuffled real,8,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,43,CONTROL: shuffled real,9,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,43,CONTROL: shuffled real,10,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,43,CONTROL: shuffled real,11,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,43,CONTROL: shuffled real,12,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,43,CONTROL: shuffled real,13,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,43,CONTROL: shuffled real,14,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,43,CONTROL: shuffled real,15,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,43,CONTROL: shuffled real,16,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,43,CONTROL: shuffled real,17,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,43,CONTROL: shuffled real,18,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,43,CONTROL: shuffled real,19,0.3829427083333333,0.3814453125,0.3835286458333333,0.38125000000000003
MOEX,44,TimeGAN,0,0.6855034722222222,0.6816189236111112,0.6829644097222223,0.6766276041666666
MOEX,44,QuantGAN,0,0.7070529513888888,0.6852430555555555,0.7197482638888888,0.7113281249999999
MOEX,44,CNN-WGAN-GP,0,0.7411241319444445,0.6843098958333333,0.7405598958333333,0.6859809027777777
MOEX,44,GARCH,0,0.7307291666666667,0.7409722222222223,0.730642361111111,0.741384548611111
MOEX,44,GJR-GARCH,0,0.5332682291666666,0.4985894097222222,0.5313802083333333,0.49854600694444445
MOEX,44,TimeGAN,1,0.7132595486111112,0.6591579861111111,0.7152777777777779,0.6592664930555555
MOEX,44,QuantGAN,1,0.7072265625,0.6864800347222223,0.7061197916666667,0.6882595486111113
MOEX,44,CNN-WGAN-GP,1,0.2414713541666667,0.24904513888888893,0.24116753472222224,0.24906684027777776
MOEX,44,GARCH,1,0.7020399305555556,0.6970269097222223,0.70234375,0.6996961805555555
MOEX,44,GJR-GARCH,1,0.7094835069444445,0.7001302083333334,0.7095920138888889,0.7026041666666667
MOEX,44,TimeGAN,2,0.7439453125,0.6969184027777778,0.7589626736111111,0.6966145833333334
MOEX,44,QuantGAN,2,0.7048828125,0.6771484375000001,0.7028211805555556,0.6779947916666667
MOEX,44,CNN-WGAN-GP,2,0.40173611111111107,0.3780164930555555,0.4004774305555555,0.3777126736111111
MOEX,44,GARCH,2,0.5550347222222223,0.5113064236111111,0.5552300347222223,0.5115885416666666
MOEX,44,GJR-GARCH,2,0.5805555555555556,0.5471354166666667,0.5796223958333333,0.5465711805555555
MOEX,44,TimeGAN,3,0.7004123263888888,0.6828342013888888,0.7023003472222222,0.6841145833333333
MOEX,44,QuantGAN,3,0.6550564236111113,0.5763888888888888,0.6640842013888888,0.5749348958333332
MOEX,44,CNN-WGAN-GP,3,0.4973307291666667,0.46356336805555554,0.49670138888888893,0.46319444444444446
MOEX,44,GARCH,3,0.7814453125,0.7506944444444444,0.7816189236111113,0.7510633680555556
MOEX,44,GJR-GARCH,3,0.808420138888889,0.7665581597222223,0.8082899305555558,0.765842013888889
MOEX,44,TimeGAN,4,0.6422526041666667,0.5936848958333334,0.6418185763888888,0.5944227430555555
MOEX,44,QuantGAN,4,0.7896050347222223,0.7552734374999999,0.7879774305555556,0.7559895833333334
MOEX,44,CNN-WGAN-GP,4,0.6549696180555555,0.6367621527777778,0.6540581597222223,0.6382378472222223
MOEX,44,GARCH,4,0.541818576388889,0.51640625,0.5419053819444444,0.5166232638888888
MOEX,44,GJR-GARCH,4,0.5638671875,0.5318142361111111,0.5639756944444445,0.5319444444444444
MOEX,44,TimeGAN,5,0.6669704861111112,0.6481553819444444,0.6743272569444445,0.6488932291666667
MOEX,44,QuantGAN,5,0.6783203125,0.6836371527777778,0.6762803819444445,0.6825737847222222
MOEX,44,CNN-WGAN-GP,5,0.5666015625,0.5347005208333333,0.5725694444444445,0.5324218749999999
MOEX,44,GARCH,5,0.40726996527777776,0.38784722222222223,0.40850694444444446,0.38927951388888893
MOEX,44,GJR-GARCH,5,0.4149739583333333,0.40158420138888895,0.41577690972222214,0.40282118055555555
MOEX,44,TimeGAN,6,0.49053819444444446,0.4469184027777778,0.49088541666666663,0.44756944444444446
MOEX,44,QuantGAN,6,0.5580295138888889,0.5343315972222222,0.5490885416666667,0.5248697916666667
MOEX,44,CNN-WGAN-GP,6,0.5746744791666668,0.5116753472222222,0.5759548611111112,0.5111762152777778
MOEX,44,GARCH,6,0.6342664930555555,0.6106553819444445,0.6332899305555555,0.6090928819444444
MOEX,44,GJR-GARCH,6,0.6545789930555556,0.6344401041666666,0.6543185763888889,0.6343532986111111
MOEX,44,TimeGAN,7,0.48506944444444444,0.4428385416666667,0.485546875,0.4397786458333333
MOEX,44,QuantGAN,7,0.5904730902777777,0.5282986111111111,0.5986111111111111,0.5302734375
MOEX,44,CNN-WGAN-GP,7,0.6412109375000001,0.5665364583333332,0.6410373263888889,0.5682508680555556
MOEX,44,GARCH,7,0.7689453125,0.7599175347222222,0.771484375,0.7613281250000001
MOEX,44,GJR-GARCH,7,0.7970269097222221,0.7895833333333334,0.7969618055555555,0.7895399305555555
MOEX,44,TimeGAN,8,0.5406467013888888,0.5158637152777779,0.5390625,0.5129340277777777
MOEX,44,QuantGAN,8,0.6792751736111111,0.6701171874999999,0.6789930555555557,0.6717881944444445
MOEX,44,CNN-WGAN-GP,8,0.5352647569444444,0.5254123263888889,0.5347222222222222,0.5258029513888889
MOEX,44,GARCH,8,0.5771267361111112,0.5762369791666667,0.5775607638888889,0.5773871527777777
MOEX,44,GJR-GARCH,8,0.7033854166666667,0.6861545138888887,0.7047743055555555,0.6893446180555556
MOEX,44,TimeGAN,9,0.7032552083333333,0.6902126736111112,0.7034071180555556,0.6892144097222224
MOEX,44,QuantGAN,9,0.5965711805555556,0.5537109375,0.5985460069444445,0.5584852430555556
MOEX,44,CNN-WGAN-GP,9,0.40397135416666663,0.40271267361111107,0.4002604166666667,0.4003038194444445
MOEX,44,GARCH,9,0.5455295138888888,0.47126736111111106,0.5453559027777778,0.47094184027777786
MOEX,44,GJR-GARCH,9,0.43478732638888895,0.4663628472222222,0.43452690972222224,0.4658420138888889
MOEX,44,TimeGAN,10,0.689626736111111,0.6327690972222222,0.6840928819444444,0.6230251736111111
MOEX,44,QuantGAN,10,0.808810763888889,0.8099392361111111,0.8088324652777779,0.8100043402777777
MOEX,44,CNN-WGAN-GP,10,0.5835937499999999,0.5472439236111112,0.5833984375,0.5468315972222222
MOEX,44,GARCH,10,0.4473524305555556,0.4321614583333334,0.4429253472222222,0.42313368055555556
MOEX,44,GJR-GARCH,10,0.4398003472222222,0.41729600694444446,0.4373914930555555,0.40859375
MOEX,44,TimeGAN,11,0.5508029513888888,0.47137586805555565,0.5536241319444444,0.4720486111111112
MOEX,44,QuantGAN,11,0.5663845486111111,0.5032552083333334,0.5669921875,0.5041666666666667
MOEX,44,CNN-WGAN-GP,11,0.7407986111111111,0.7374348958333334,0.7409939236111112,0.7379123263888889
MOEX,44,GARCH,11,0.3289930555555555,0.3150607638888889,0.32836371527777775,0.3136067708333333
MOEX,44,GJR-GARCH,11,0.43194444444444435,0.42406684027777775,0.42823350694444445,0.4200303819444445
MOEX,44,TimeGAN,12,0.6211805555555555,0.5676649305555556,0.6246961805555556,0.5708116319444445
MOEX,44,QuantGAN,12,0.6347873263888889,0.5831163194444444,0.6401041666666666,0.5879123263888889
MOEX,44,CNN-WGAN-GP,12,0.8571180555555555,0.8446831597222223,0.8568359375,0.8450086805555556
MOEX,44,GARCH,12,0.6955512152777777,0.6657552083333333,0.6956597222222222,0.6686631944444444
MOEX,44,GJR-GARCH,12,0.6453993055555556,0.6203559027777779,0.6452473958333333,0.6215277777777778
MOEX,44,TimeGAN,13,0.7784288194444444,0.7544053819444445,0.7782118055555556,0.753146701388889
MOEX,44,QuantGAN,13,0.405859375,0.4073567708333334,0.4053385416666667,0.4045572916666667
MOEX,44,CNN-WGAN-GP,13,0.5702039930555556,0.5610460069444445,0.5686848958333334,0.5610677083333333
MOEX,44,GARCH,13,0.7132378472222223,0.7079427083333333,0.7139756944444444,0.7110243055555555
MOEX,44,GJR-GARCH,13,0.6381510416666667,0.6320746527777777,0.6389973958333333,0.6351996527777779
MOEX,44,TimeGAN,14,0.5687065972222223,0.5276041666666667,0.5715928819444445,0.52734375
MOEX,44,QuantGAN,14,0.7285590277777778,0.7106987847222221,0.7279947916666667,0.7114583333333334
MOEX,44,CNN-WGAN-GP,14,0.5761501736111112,0.4764973958333333,0.58828125,0.4715928819444445
MOEX,44,GARCH,14,0.5621093750000001,0.579904513888889,0.5628255208333334,0.5817925347222223
MOEX,44,GJR-GARCH,14,0.59609375,0.6034505208333333,0.5969835069444445,0.6060980902777777
MOEX,44,TimeGAN,15,0.5373914930555556,0.5429470486111111,0.5362847222222222,0.5416015625
MOEX,44,QuantGAN,15,0.7384114583333332,0.7393446180555555,0.7411675347222222,0.7422743055555555
