market,seed,model,k,d_sigma,d_rbf,d_poly3
MOEX,44,QuantGAN,7,3.194888863689016e-06,2.3496983247994763e-08,2.951728728106673e-07
MOEX,44,QuantGAN,8,3.1162511513471713e-06,7.019079959480479e-07,5.00564345529142e-07
MOEX,44,QuantGAN,9,5.72175533353203e-06,2.7009570469083144e-07,2.700935475274946e-08
MOEX,44,QuantGAN,10,1.1059059048967868e-05,1.381436775860223e-06,5.593077556653725e-07
MOEX,44,QuantGAN,11,9.35607352925416e-06,4.901041734672873e-07,3.7689800791440575e-07
MOEX,44,QuantGAN,12,3.7402715475920445e-06,1.5842952882927364e-07,6.983456035669633e-07
MOEX,44,QuantGAN,13,1.2486716012727328e-05,8.756023726075313e-07,3.5440569412514833e-07
MOEX,44,QuantGAN,14,1.456065549998442e-05,9.388083774819478e-07,2.2815102873607884e-07
MOEX,44,QuantGAN,15,8.824764817116915e-06,7.578747025505095e-07,1.7552302722378954e-07
MOEX,44,QuantGAN,16,1.9282214902549555e-05,1.74937299868283e-06,1.169872732020849e-08
MOEX,44,QuantGAN,17,4.316033448859002e-06,4.995629607762453e-07,3.4793941949828877e-07
MOEX,44,QuantGAN,18,5.368683706485911e-07,3.408786453107382e-08,1.4853628194089197e-07
MOEX,44,QuantGAN,19,7.412889423630276e-06,5.404134766351376e-07,1.5265573516387576e-07
MOEX,44,GJR-GARCH,0,0.0,0.0,0.0
MOEX,44,GJR-GARCH,1,0.0,0.0,0.0
MOEX,44,GJR-GARCH,2,0.0,0.0,0.0
MOEX,44,GJR-GARCH,3,0.0,0.0,0.0
MOEX,44,GJR-GARCH,4,0.0,0.0,0.0
MOEX,44,GJR-GARCH,5,0.0,0.0,0.0
MOEX,44,GJR-GARCH,6,0.0,0.0,0.0
MOEX,44,GJR-GARCH,7,0.0,0.0,0.0
MOEX,44,GJR-GARCH,8,0.0,0.0,0.0
MOEX,44,GJR-GARCH,9,0.0,0.0,0.0
MOEX,44,GJR-GARCH,10,0.0,0.0,0.0
MOEX,44,GJR-GARCH,11,0.0,0.0,0.0
MOEX,44,GJR-GARCH,12,0.0,0.0,0.0
MOEX,44,GJR-GARCH,13,0.0,0.0,0.0
MOEX,44,GJR-GARCH,14,0.0,0.0,0.0
MOEX,44,GJR-GARCH,15,0.0,0.0,0.0
MOEX,44,GJR-GARCH,16,0.0,0.0,0.0
MOEX,44,GJR-GARCH,17,0.0,0.0,0.0
MOEX,44,GJR-GARCH,18,0.0,0.0,0.0
MOEX,44,GJR-GARCH,19,0.0,0.0,0.0
MOEX,44,CNN-WGAN-GP,0,7.330762143986647e-07,1.0997798094436462e-07,1.3890972461183537e-07
MOEX,44,CNN-WGAN-GP,1,1.4864147481752354e-05,1.2835058542659539e-06,4.823594874636683e-07
MOEX,44,CNN-WGAN-GP,2,5.713735218737526e-06,3.4619150324211034e-07,4.349119464563955e-08
MOEX,44,CNN-WGAN-GP,3,4.304159345824843e-06,1.6252477363920548e-08,2.2148544864819542e-07
MOEX,44,CNN-WGAN-GP,4,1.836108971930983e-05,1.2473417931868624e-06,1.5346182102859984e-07
MOEX,44,CNN-WGAN-GP,5,2.7611933502313946e-05,2.724419501332065e-06,9.091269035366167e-07
MOEX,44,CNN-WGAN-GP,6,1.033820804607899e-05,7.411234073106954e-07,4.5637978729473616e-08
MOEX,44,CNN-WGAN-GP,7,1.1165624089759518e-05,4.833251658897808e-07,2.4464309511529336e-07
MOEX,44,CNN-WGAN-GP,8,1.2042660060274102e-06,2.0346034967921867e-07,5.291507463311973e-07
MOEX,44,CNN-WGAN-GP,9,6.973669806953353e-06,1.7561133147658836e-07,5.23484649406214e-07
MOEX,44,CNN-WGAN-GP,10,6.667377915103856e-06,6.192357167034146e-07,2.7045967598837706e-07
MOEX,44,CNN-WGAN-GP,11,0.0,1.5183869295221086e-07,2.6082527782023135e-07
MOEX,44,CNN-WGAN-GP,12,9.99823639658004e-06,1.1784528413105733e-06,1.118851393755449e-07
MOEX,44,CNN-WGAN-GP,13,6.099811045157111e-06,2.73089511670932e-07,2.47150575560795e-07
MOEX,44,CNN-WGAN-GP,14,3.952960980768694e-06,1.585416891103364e-07,3.195018951629436e-07
MOEX,44,CNN-WGAN-GP,15,4.576633254593787e-06,2.5412855086948127e-07,1.8053504646786678e-07
MOEX,44,CNN-WGAN-GP,16,8.88798372722377e-06,7.593271185157846e-07,2.497495845688036e-07
MOEX,44,CNN-WGAN-GP,17,1.0922383623768184e-05,7.58062330907805e-07,3.2881878553325805e-08
MOEX,44,CNN-WGAN-GP,18,1.8486351143209845e-06,1.613498121777468e-07,1.5852946511074606e-07
MOEX,44,CNN-WGAN-GP,19,7.668121750459278e-06,8.374345497053071e-07,4.930843537920282e-07
MOEX,44,CONTROL: shuffled real,0,0.0,0.0,0.0
MOEX,44,CONTROL: shuffled real,1,0.0,0.0,0.0
MOEX,44,CONTROL: shuffled real,2,0.0,0.0,0.0
MOEX,44,CONTROL: shuffled real,3,0.0,0.0,0.0
MOEX,44,CONTROL: shuffled real,4,0.0,0.0,0.0
MOEX,44,CONTROL: shuffled real,5,0.0,0.0,0.0
MOEX,44,CONTROL: shuffled real,6,0.0,0.0,0.0
MOEX,44,CONTROL: shuffled real,7,0.0,0.0,0.0
MOEX,44,CONTROL: shuffled real,8,0.0,0.0,0.0
MOEX,44,CONTROL: shuffled real,9,0.0,0.0,0.0
MOEX,44,CONTROL: shuffled real,10,0.0,0.0,0.0
MOEX,44,CONTROL: shuffled real,11,0.0,0.0,0.0
MOEX,44,CONTROL: shuffled real,12,0.0,0.0,0.0
MOEX,44,CONTROL: shuffled real,13,0.0,0.0,0.0
MOEX,44,CONTROL: shuffled real,14,0.0,0.0,0.0
MOEX,44,CONTROL: shuffled real,15,0.0,0.0,0.0
MOEX,44,CONTROL: shuffled real,16,0.0,0.0,1.7763568394002505e-15
MOEX,44,CONTROL: shuffled real,17,0.0,0.0,0.0
MOEX,44,CONTROL: shuffled real,18,0.0,0.0,0.0
MOEX,44,CONTROL: shuffled real,19,0.0,0.0,0.0
NIFTY50,42,TimeGAN,0,2.650846724350231e-07,2.0562513691757545e-07,1.2832997597911344e-07
NIFTY50,42,TimeGAN,1,6.067081959049148e-06,2.0191071437025698e-07,5.36356409952532e-07
NIFTY50,42,TimeGAN,2,1.708827936042212e-06,1.2727428289061038e-07,3.1829103974700956e-07
NIFTY50,42,TimeGAN,3,5.265140370802612e-06,4.921360179377388e-07,1.5168526878994726e-07
NIFTY50,42,TimeGAN,4,2.851036295048459e-06,4.5887491118001833e-07,1.0862407577860722e-06
NIFTY50,42,TimeGAN,5,1.0603628726180148e-06,6.427866172664665e-07,9.167994736714036e-07
NIFTY50,42,TimeGAN,6,4.477407931080535e-06,4.113686760121027e-07,8.896051006956895e-08
NIFTY50,42,TimeGAN,7,2.6042959521355158e-05,3.2982822952831725e-06,8.387700560774647e-07
NIFTY50,42,TimeGAN,8,2.650831788297836e-06,7.101821521970919e-07,1.6411682057793087e-06
NIFTY50,42,TimeGAN,9,3.6734590347364815e-06,1.2134440430244808e-07,9.203035258309455e-07
NIFTY50,42,TimeGAN,10,7.97902017435348e-06,1.4666722663037035e-06,9.469348167812086e-07
NIFTY50,42,TimeGAN,11,3.013438016186143e-05,3.6400363969679717e-06,5.823841284779974e-07
NIFTY50,42,TimeGAN,12,1.4729765379861703e-05,2.0946076644268175e-06,2.6861325075344666e-07
NIFTY50,42,TimeGAN,13,0.0,1.0947151318774218e-07,7.903366849859594e-09
NIFTY50,42,TimeGAN,14,1.2362693642131717e-06,7.374788755232231e-07,1.038471088676829e-06
NIFTY50,42,TimeGAN,15,2.6068884184660135e-06,4.967462670091294e-07,4.5428536310510026e-07
NIFTY50,42,TimeGAN,16,8.401662547896649e-06,1.1935917010319486e-06,7.804237256436863e-09
NIFTY50,42,TimeGAN,17,1.602789661259152e-05,2.1417876721052664e-06,4.6017394339514794e-09
NIFTY50,42,TimeGAN,18,1.780394759887116e-05,2.4574371868535394e-06,5.976529546813936e-07
NIFTY50,42,TimeGAN,19,5.582801190673337e-06,2.674124484070006e-07,1.6501696755710782e-06
NIFTY50,42,GARCH,0,0.0,0.0,0.0
NIFTY50,42,GARCH,1,0.0,0.0,0.0
NIFTY50,42,GARCH,2,0.0,0.0,0.0
NIFTY50,42,GARCH,3,0.0,0.0,0.0
NIFTY50,42,GARCH,4,0.0,0.0,0.0
NIFTY50,42,GARCH,5,0.0,0.0,0.0
NIFTY50,42,GARCH,6,0.0,0.0,0.0
NIFTY50,42,GARCH,7,0.0,0.0,0.0
NIFTY50,42,GARCH,8,0.0,0.0,0.0
NIFTY50,42,GARCH,9,0.0,0.0,0.0
NIFTY50,42,GARCH,10,0.0,0.0,0.0
NIFTY50,42,GARCH,11,0.0,0.0,0.0
NIFTY50,42,GARCH,12,0.0,0.0,0.0
NIFTY50,42,GARCH,13,0.0,0.0,0.0
NIFTY50,42,GARCH,14,0.0,0.0,0.0
NIFTY50,42,GARCH,15,0.0,0.0,0.0
NIFTY50,42,GARCH,16,0.0,0.0,0.0
NIFTY50,42,GARCH,17,0.0,0.0,0.0
NIFTY50,42,GARCH,18,0.0,0.0,0.0
NIFTY50,42,GARCH,19,0.0,0.0,0.0
NIFTY50,42,QuantGAN,0,2.148940427781909e-05,2.7501515291739054e-06,4.824218784449386e-07
NIFTY50,42,QuantGAN,1,4.708545843890022e-06,1.730802163812939e-07,2.8957849984578843e-07
NIFTY50,42,QuantGAN,2,8.559871676361297e-06,6.599883690672215e-07,2.7612358444173424e-07
NIFTY50,42,QuantGAN,3,2.3871594003743724e-06,3.773388690397894e-07,2.7856149387162077e-07
NIFTY50,42,QuantGAN,4,4.615306264277308e-06,1.6118381229723866e-07,2.671126093645171e-07
NIFTY50,42,QuantGAN,5,0.0,4.0454269267797827e-08,2.2743181560258563e-08
NIFTY50,42,QuantGAN,6,2.2660760117254597e-06,4.878281518738703e-07,5.151226201149939e-07
NIFTY50,42,QuantGAN,7,8.474750953002541e-06,8.924715171332309e-07,2.497327908912439e-07
NIFTY50,42,QuantGAN,8,6.211685963375402e-06,6.361831346168856e-07,4.732842011634375e-07
NIFTY50,42,QuantGAN,9,4.375145346457998e-06,1.6877011010940635e-07,9.669390088618002e-08
NIFTY50,42,QuantGAN,10,3.2925486466162113e-06,3.135798569697812e-07,1.8724812456127893e-07
NIFTY50,42,QuantGAN,11,4.15804401532327e-06,1.4230497358269645e-07,2.1500453151190868e-07
NIFTY50,42,QuantGAN,12,4.075812168657933e-06,1.0997086774544584e-07,6.299591159830698e-07
NIFTY50,42,QuantGAN,13,3.931801006995528e-06,4.000041409213395e-09,2.3249911151879132e-07
NIFTY50,42,QuantGAN,14,1.0770913467794685e-05,8.052548268189241e-07,6.132791394719561e-07
NIFTY50,42,QuantGAN,15,4.918919749741235e-06,1.5910181305756055e-07,5.495178800885014e-07
NIFTY50,42,QuantGAN,16,7.50622326117778e-06,7.813372200349278e-07,2.4899514095011455e-07
NIFTY50,42,QuantGAN,17,9.627237241627284e-06,4.399990145564914e-07,3.1225713215121687e-07
NIFTY50,42,QuantGAN,18,3.58069063288724e-06,2.6949456777281e-07,5.529288138461652e-08
NIFTY50,42,QuantGAN,19,1.2898269186489841e-05,9.491776986614298e-07,1.925482067122175e-07
NIFTY50,42,GJR-GARCH,0,0.0,0.0,0.0
NIFTY50,42,GJR-GARCH,1,0.0,0.0,0.0
NIFTY50,42,GJR-GARCH,2,0.0,0.0,0.0
NIFTY50,42,GJR-GARCH,3,0.0,0.0,0.0
NIFTY50,42,GJR-GARCH,4,0.0,0.0,0.0
NIFTY50,42,GJR-GARCH,5,0.0,0.0,0.0
NIFTY50,42,GJR-GARCH,6,0.0,0.0,0.0
NIFTY50,42,GJR-GARCH,7,0.0,0.0,0.0
NIFTY50,42,GJR-GARCH,8,0.0,0.0,0.0
NIFTY50,42,GJR-GARCH,9,0.0,0.0,0.0
NIFTY50,42,GJR-GARCH,10,0.0,0.0,0.0
NIFTY50,42,GJR-GARCH,11,0.0,0.0,0.0
NIFTY50,42,GJR-GARCH,12,0.0,0.0,0.0
NIFTY50,42,GJR-GARCH,13,0.0,0.0,0.0
NIFTY50,42,GJR-GARCH,14,0.0,0.0,0.0
NIFTY50,42,GJR-GARCH,15,0.0,0.0,0.0
NIFTY50,42,GJR-GARCH,16,0.0,0.0,0.0
NIFTY50,42,GJR-GARCH,17,0.0,0.0,0.0
NIFTY50,42,GJR-GARCH,18,0.0,0.0,0.0
NIFTY50,42,GJR-GARCH,19,0.0,0.0,0.0
NIFTY50,42,CNN-WGAN-GP,0,3.7161657067130704e-06,3.9336133261791417e-07,1.690540525345341e-07
NIFTY50,42,CNN-WGAN-GP,1,7.702168988377167e-06,3.1327399008240775e-07,3.0930403838169696e-07
NIFTY50,42,CNN-WGAN-GP,2,1.1415553200500028e-05,1.1093253289296001e-06,5.444423294420631e-07
NIFTY50,42,CNN-WGAN-GP,3,6.969021814740017e-06,1.578543205038585e-07,9.878900133486468e-07
NIFTY50,42,CNN-WGAN-GP,4,6.07729067114704e-06,3.759734543695714e-07,1.576256725144276e-07
NIFTY50,42,CNN-WGAN-GP,5,1.8065294802305232e-06,3.6301679218198046e-08,2.2763376428258653e-07
NIFTY50,42,CNN-WGAN-GP,6,5.2180550063063436e-06,3.8689596681962257e-07,9.562607061752715e-08
NIFTY50,42,CNN-WGAN-GP,7,3.64532057650635e-06,1.2451878128594274e-07,1.7848338806913944e-07
NIFTY50,42,CNN-WGAN-GP,8,4.986134083395655e-06,2.39090302667222e-07,1.660070747533382e-07
NIFTY50,42,CNN-WGAN-GP,9,4.445150689313948e-06,6.570738679823052e-07,5.489719612228328e-07
NIFTY50,42,CNN-WGAN-GP,10,5.950628074291586e-06,5.362798465302632e-07,3.1495795660418935e-07
NIFTY50,42,CNN-WGAN-GP,11,7.459935589260169e-07,4.030726685755326e-08,1.3928355357961664e-08
NIFTY50,42,CNN-WGAN-GP,12,4.1924665299397645e-06,1.7467854118713433e-07,1.3966978684720743e-08
NIFTY50,42,CNN-WGAN-GP,13,5.263513105813189e-06,2.800757665788467e-07,1.6569194372095808e-07
NIFTY50,42,CNN-WGAN-GP,14,1.5059450593213342e-06,5.459230907334245e-07,5.655941190951808e-07
NIFTY50,42,CNN-WGAN-GP,15,0.0,4.902599970435517e-08,2.2432867119448474e-07
NIFTY50,42,CNN-WGAN-GP,16,7.0202321844625715e-06,6.071265228335676e-07,2.0927063104636545e-07
NIFTY50,42,CNN-WGAN-GP,17,1.6095248728476008e-05,9.228068056366112e-07,7.056484481182679e-07
NIFTY50,42,CNN-WGAN-GP,18,0.0,8.935921558261839e-09,1.581425479457721e-08
NIFTY50,42,CNN-WGAN-GP,19,4.6530746988793226e-07,1.1408878952678947e-08,3.242678126014198e-08
NIFTY50,42,CONTROL: shuffled real,0,0.0,0.0,0.0
NIFTY50,42,CONTROL: shuffled real,1,0.0,0.0,0.0
NIFTY50,42,CONTROL: shuffled real,2,0.0,0.0,0.0
NIFTY50,42,CONTROL: shuffled real,3,0.0,0.0,0.0
NIFTY50,42,CONTROL: shuffled real,4,0.0,0.0,0.0
NIFTY50,42,CONTROL: shuffled real,5,0.0,0.0,0.0
NIFTY50,42,CONTROL: shuffled real,6,0.0,0.0,0.0
NIFTY50,42,CONTROL: shuffled real,7,0.0,0.0,0.0
NIFTY50,42,CONTROL: shuffled real,8,0.0,0.0,0.0
NIFTY50,42,CONTROL: shuffled real,9,0.0,0.0,0.0
NIFTY50,42,CONTROL: shuffled real,10,0.0,0.0,0.0
NIFTY50,42,CONTROL: shuffled real,11,0.0,0.0,0.0
NIFTY50,42,CONTROL: shuffled real,12,0.0,0.0,0.0
NIFTY50,42,CONTROL: shuffled real,13,0.0,0.0,0.0
NIFTY50,42,CONTROL: shuffled real,14,0.0,0.0,0.0
NIFTY50,42,CONTROL: shuffled real,15,0.0,0.0,0.0
NIFTY50,42,CONTROL: shuffled real,16,0.0,0.0,0.0
NIFTY50,42,CONTROL: shuffled real,17,0.0,0.0,0.0
NIFTY50,42,CONTROL: shuffled real,18,0.0,0.0,0.0
NIFTY50,42,CONTROL: shuffled real,19,0.0,0.0,0.0
NIFTY50,43,TimeGAN,0,1.137002951345778e-06,3.5197614600690486e-08,2.2222369899793648e-07
NIFTY50,43,TimeGAN,1,9.610339738230778e-06,8.59767729011196e-07,6.527877616235855e-08
NIFTY50,43,TimeGAN,2,8.939049953582412e-06,2.93830870301548e-07,4.2315419968019796e-07
NIFTY50,43,TimeGAN,3,4.181169387162953e-06,1.4997393416038562e-07,2.8055190171016875e-07
NIFTY50,43,TimeGAN,4,5.732763214361114e-06,1.453360838343798e-07,1.1814449649705239e-06
NIFTY50,43,TimeGAN,5,2.417594819004165e-06,3.6274991521700883e-07,2.1690471641022668e-07
NIFTY50,43,TimeGAN,6,2.1909978138001662e-05,1.5228054632832055e-06,3.7438497102471047e-07
NIFTY50,43,TimeGAN,7,8.29307030869586e-06,4.169043088531055e-07,2.421891611703586e-07
NIFTY50,43,TimeGAN,8,6.3439011532828715e-06,8.531286048718556e-07,3.7575589395544284e-07
NIFTY50,43,TimeGAN,9,4.852709396097055e-06,1.9755816427213801e-07,4.0236283282979457e-07
NIFTY50,43,TimeGAN,10,1.2990511016219841e-05,1.2602877430545334e-06,2.9794717626430156e-07
NIFTY50,43,TimeGAN,11,9.967459177584459e-06,8.307375718441534e-07,7.990250949774236e-08
NIFTY50,43,TimeGAN,12,3.645676911911977e-06,1.7272761110298518e-07,9.510329768147585e-08
NIFTY50,43,TimeGAN,13,3.046648385129913e-06,3.6988922813563363e-07,3.952714724420048e-07
NIFTY50,43,TimeGAN,14,1.3289659858806147e-05,1.03508057924806e-06,7.237411914218228e-08
NIFTY50,43,TimeGAN,15,1.7233009787176456e-05,1.564310750934439e-06,5.929671011983828e-07
NIFTY50,43,TimeGAN,16,7.495035557969487e-06,3.7421309317942075e-07,9.885896012917783e-08
NIFTY50,43,TimeGAN,17,1.3490873761234923e-05,1.2228180805706756e-06,5.311949493602697e-07
NIFTY50,43,TimeGAN,18,5.986011233360955e-07,3.536028387873813e-07,8.032615390618503e-07
NIFTY50,43,TimeGAN,19,7.3279180861085536e-06,5.326318686105225e-07,1.5880159232040114e-07
NIFTY50,43,GARCH,0,0.0,0.0,0.0
NIFTY50,43,GARCH,1,0.0,0.0,0.0
NIFTY50,43,GARCH,2,0.0,0.0,0.0
NIFTY50,43,GARCH,3,0.0,0.0,0.0
NIFTY50,43,GARCH,4,0.0,0.0,0.0
NIFTY50,43,GARCH,5,0.0,0.0,0.0
NIFTY50,43,GARCH,6,0.0,0.0,0.0
NIFTY50,43,GARCH,7,0.0,0.0,0.0
NIFTY50,43,GARCH,8,0.0,0.0,0.0
NIFTY50,43,GARCH,9,0.0,0.0,0.0
NIFTY50,43,GARCH,10,0.0,0.0,0.0
NIFTY50,43,GARCH,11,0.0,0.0,0.0
NIFTY50,43,GARCH,12,0.0,0.0,0.0
NIFTY50,43,GARCH,13,0.0,0.0,0.0
NIFTY50,43,GARCH,14,0.0,0.0,0.0
NIFTY50,43,GARCH,15,0.0,0.0,0.0
NIFTY50,43,GARCH,16,0.0,0.0,0.0
NIFTY50,43,GARCH,17,0.0,0.0,0.0
NIFTY50,43,GARCH,18,0.0,0.0,0.0
NIFTY50,43,GARCH,19,0.0,0.0,0.0
NIFTY50,43,QuantGAN,0,0.0,4.526930430515108e-08,1.3567041357021026e-07
NIFTY50,43,QuantGAN,1,1.226050994462824e-05,6.023496674778528e-07,6.474042635318256e-09
NIFTY50,43,QuantGAN,2,1.5325687384937225e-05,1.4318932357593184e-06,1.6823615212047116e-07
NIFTY50,43,QuantGAN,3,5.071021520475227e-06,3.4565998863200775e-07,7.417970060430434e-08
NIFTY50,43,QuantGAN,4,1.2257479979016495e-05,8.13377221131617e-07,5.4177888841877575e-09
NIFTY50,43,QuantGAN,5,2.4014113377823776e-06,2.648548693695574e-07,2.1506905412138622e-07
NIFTY50,43,QuantGAN,6,4.264814522869642e-06,4.487314670953424e-07,2.9510738919213964e-07
NIFTY50,43,QuantGAN,7,9.75343250830818e-06,5.32528070085192e-07,2.6841573230740323e-07
NIFTY50,43,QuantGAN,8,1.5464043410240436e-06,2.0830029034968334e-08,2.1124970217556438e-07
NIFTY50,43,QuantGAN,9,1.607061963371237e-05,1.0929817064742053e-06,1.3630050155200024e-07
NIFTY50,43,QuantGAN,10,5.33904337585156e-06,1.7213360758994156e-07,1.3680353205813844e-07
NIFTY50,43,QuantGAN,11,5.836269132863947e-06,6.186823928722163e-07,2.8025772280670935e-07
NIFTY50,43,QuantGAN,12,5.681779573052381e-06,1.979722004108453e-07,3.793269733876059e-07
NIFTY50,43,QuantGAN,13,8.923482232248148e-06,6.891644039885847e-07,3.5134411291437573e-07
NIFTY50,43,QuantGAN,14,5.2422316092481935e-06,4.5848955765315225e-07,2.1776542524776232e-07
NIFTY50,43,QuantGAN,15,4.685687299499364e-06,3.8515591915810887e-07,2.696915792910204e-07
NIFTY50,43,QuantGAN,16,1.079771238376992e-05,8.186987758840303e-07,8.912484972256607e-08
NIFTY50,43,QuantGAN,17,5.138884196398408e-06,2.77550322502762e-07,4.421433885681836e-07
NIFTY50,43,QuantGAN,18,1.8909650205678474e-06,1.264855051807956e-07,2.9147660285389065e-08
NIFTY50,43,QuantGAN,19,1.3950662394179858e-06,3.5545247167867444e-07,4.853951640626519e-07
NIFTY50,43,GJR-GARCH,0,0.0,0.0,0.0
NIFTY50,43,GJR-GARCH,1,0.0,0.0,0.0
NIFTY50,43,GJR-GARCH,2,0.0,0.0,0.0
NIFTY50,43,GJR-GARCH,3,0.0,0.0,0.0
NIFTY50,43,GJR-GARCH,4,0.0,0.0,0.0
NIFTY50,43,GJR-GARCH,5,0.0,0.0,0.0
NIFTY50,43,GJR-GARCH,6,0.0,0.0,0.0
NIFTY50,43,GJR-GARCH,7,0.0,0.0,0.0
NIFTY50,43,GJR-GARCH,8,0.0,0.0,0.0
NIFTY50,43,GJR-GARCH,9,0.0,0.0,0.0
NIFTY50,43,GJR-GARCH,10,0.0,0.0,0.0
NIFTY50,43,GJR-GARCH,11,0.0,0.0,0.0
NIFTY50,43,GJR-GARCH,12,0.0,0.0,0.0
NIFTY50,43,GJR-GARCH,13,0.0,0.0,0.0
NIFTY50,43,GJR-GARCH,14,0.0,0.0,0.0
NIFTY50,43,GJR-GARCH,15,0.0,0.0,0.0
NIFTY50,43,GJR-GARCH,16,0.0,0.0,0.0
NIFTY50,43,GJR-GARCH,17,0.0,0.0,0.0
NIFTY50,43,GJR-GARCH,18,0.0,0.0,0.0
NIFTY50,43,GJR-GARCH,19,0.0,0.0,0.0
NIFTY50,43,CNN-WGAN-GP,0,0.0,1.1180695169699106e-07,9.220225472006405e-08
NIFTY50,43,CNN-WGAN-GP,1,3.7230471430227396e-06,2.3523114589529825e-07,8.032893461518142e-09
NIFTY50,43,CNN-WGAN-GP,2,5.130078122306259e-06,2.5041307605278007e-07,5.570578665015091e-08
NIFTY50,43,CNN-WGAN-GP,3,2.00997051051921e-05,1.1002760877953932e-06,4.457806017654775e-07
NIFTY50,43,CNN-WGAN-GP,4,1.1222137739075322e-06,2.73728446575916e-07,5.132731306645155e-07
NIFTY50,43,CNN-WGAN-GP,5,4.300767541209893e-06,5.577096546804938e-07,5.01008667441738e-07
NIFTY50,43,CNN-WGAN-GP,6,8.148744150560105e-06,8.406699048002508e-07,4.271100859654098e-07
NIFTY50,43,CNN-WGAN-GP,7,1.179912282855966e-05,6.347223922009704e-07,1.8933795686848498e-07
NIFTY50,43,CNN-WGAN-GP,8,8.964170386871473e-06,7.106865407280338e-07,3.020037429024569e-07
NIFTY50,43,CNN-WGAN-GP,9,1.4208772802781766e-06,1.8483876407238142e-07,2.438957285022525e-07
NIFTY50,43,CNN-WGAN-GP,10,3.553130816236205e-07,2.434439563270274e-07,4.349113016388628e-07
NIFTY50,43,CNN-WGAN-GP,11,1.1654203023514498e-05,3.082608106552698e-07,6.400704428699555e-07
NIFTY50,43,CNN-WGAN-GP,12,8.15249874408508e-06,4.902046011334704e-07,2.015408337996405e-07
NIFTY50,43,CNN-WGAN-GP,13,4.655685723164993e-06,5.170804295850928e-08,3.8480896691339694e-07
NIFTY50,43,CNN-WGAN-GP,14,5.634961891765045e-06,2.256098827757569e-07,2.622578136879383e-07
NIFTY50,43,CNN-WGAN-GP,15,9.564140654116926e-06,9.157135265613903e-07,9.896578134771516e-08
NIFTY50,43,CNN-WGAN-GP,16,3.876929934865103e-06,2.4838742906929667e-07,2.454537550988789e-08
NIFTY50,43,CNN-WGAN-GP,17,3.433049503787089e-06,1.6481356812647618e-07,3.951255731493575e-07
NIFTY50,43,CNN-WGAN-GP,18,1.4496996003643403e-06,2.837074923878191e-07,2.924187398889444e-07
NIFTY50,43,CNN-WGAN-GP,19,1.1336475758128017e-08,1.730468177640887e-07,1.5216359372516308e-07
NIFTY50,43,CONTROL: shuffled real,0,0.0,0.0,0.0
NIFTY50,43,CONTROL: shuffled real,1,0.0,0.0,0.0
NIFTY50,43,CONTROL: shuffled real,2,0.0,0.0,0.0
NIFTY50,43,CONTROL: shuffled real,3,0.0,0.0,0.0
NIFTY50,43,CONTROL: shuffled real,4,0.0,0.0,0.0
NIFTY50,43,CONTROL: shuffled real,5,0.0,0.0,0.0
NIFTY50,43,CONTROL: shuffled real,6,0.0,0.0,0.0
NIFTY50,43,CONTROL: shuffled real,7,0.0,0.0,0.0
NIFTY50,43,CONTROL: shuffled real,8,0.0,0.0,0.0
NIFTY50,43,CONTROL: shuffled real,9,0.0,0.0,0.0
NIFTY50,43,CONTROL: shuffled real,10,0.0,0.0,0.0
NIFTY50,43,CONTROL: shuffled real,11,0.0,0.0,0.0
NIFTY50,43,CONTROL: shuffled real,12,0.0,0.0,0.0
NIFTY50,43,CONTROL: shuffled real,13,0.0,0.0,0.0
NIFTY50,43,CONTROL: shuffled real,14,0.0,0.0,0.0
NIFTY50,43,CONTROL: shuffled real,15,0.0,0.0,0.0
NIFTY50,43,CONTROL: shuffled real,16,0.0,0.0,0.0
NIFTY50,43,CONTROL: shuffled real,17,0.0,0.0,0.0
NIFTY50,43,CONTROL: shuffled real,18,0.0,0.0,0.0
NIFTY50,43,CONTROL: shuffled real,19,0.0,0.0,0.0
NIFTY50,44,TimeGAN,0,6.502362865035138e-06,4.3808056982008736e-07,1.2585294442146733e-06
NIFTY50,44,TimeGAN,1,7.73875143611491e-06,6.877556131268392e-07,5.979954948998056e-07
NIFTY50,44,TimeGAN,2,4.172303404992306e-06,1.733613748111651e-07,5.858953127102495e-07
NIFTY50,44,TimeGAN,3,9.833759730959457e-07,4.006817351243086e-07,5.286472060106462e-07
NIFTY50,44,TimeGAN,4,0.0,3.255161882265156e-07,9.194173120619098e-07
NIFTY50,44,TimeGAN,5,9.418434617547433e-06,1.4326316022383878e-06,6.060226311888073e-07
NIFTY50,44,TimeGAN,6,6.404354431666093e-06,1.1203259626668682e-06,1.1603563088158353e-07
NIFTY50,44,TimeGAN,7,1.5215797779521978e-05,2.6157244066293828e-06,5.344038900290116e-07
NIFTY50,44,TimeGAN,8,3.9785397132341416e-06,1.893377816752917e-07,1.1873691310171353e-06
NIFTY50,44,TimeGAN,9,8.609796625869137e-06,1.6435077943022236e-06,7.816686249384475e-07
NIFTY50,44,TimeGAN,10,0.0,4.091095622271723e-07,8.773106969783839e-07
NIFTY50,44,TimeGAN,11,1.3826897407476224e-05,2.350863493427724e-06,1.1371238901602965e-06
NIFTY50,44,TimeGAN,12,1.2679014436134395e-05,1.6892561469639134e-06,2.640346536963989e-07
NIFTY50,44,TimeGAN,13,3.974876584766918e-06,5.466470454074113e-07,3.226413838319786e-07
