market,seed,model,null,stat,n_draws,positions,share_p_le_05,mean_p,share_above_p97_5,p_floor
NIFTY50,43,QuantGAN,6L,rbf_x1,20,1985,0.05,0.6164904330312184,0.05,0.0005035246727089627
NIFTY50,43,QuantGAN,6L,poly3,20,1985,0.0,0.9320241691842901,0.0,0.0005035246727089627
NIFTY50,43,GJR-GARCH,6L,rbf_x1,20,1985,0.05,0.783434038267875,0.05,0.0005035246727089627
NIFTY50,43,GJR-GARCH,6L,poly3,20,1985,0.0,0.9498741188318227,0.0,0.0005035246727089627
NIFTY50,43,CNN-WGAN-GP,6L,rbf_x1,20,1985,0.0,0.7385448136958711,0.0,0.0005035246727089627
NIFTY50,43,CNN-WGAN-GP,6L,poly3,20,1985,0.0,0.9435548841893254,0.0,0.0005035246727089627
NIFTY50,43,CONTROL: shuffled real,6L,rbf_x1,20,1985,0.0,0.8750251762336354,0.0,0.0005035246727089627
NIFTY50,43,CONTROL: shuffled real,6L,poly3,20,1985,0.0,0.9599949647532731,0.0,0.0005035246727089627
NIFTY50,44,TimeGAN,6L,rbf_x1,20,1985,1.0,0.0005035246727089628,1.0,0.0005035246727089627
NIFTY50,44,TimeGAN,6L,poly3,20,1985,0.0,0.8832829808660625,0.0,0.0005035246727089627
NIFTY50,44,GARCH,6L,rbf_x1,20,1985,0.1,0.5302366565961733,0.05,0.0005035246727089627
NIFTY50,44,GARCH,6L,poly3,20,1985,0.0,0.9290030211480362,0.0,0.0005035246727089627
NIFTY50,44,QuantGAN,6L,rbf_x1,20,1985,0.0,0.8021903323262839,0.0,0.0005035246727089627
NIFTY50,44,QuantGAN,6L,poly3,20,1985,0.0,0.9600201409869082,0.0,0.0005035246727089627
NIFTY50,44,GJR-GARCH,6L,rbf_x1,20,1985,0.0,0.7432779456193355,0.0,0.0005035246727089627
NIFTY50,44,GJR-GARCH,6L,poly3,20,1985,0.0,0.9442094662638472,0.0,0.0005035246727089627
NIFTY50,44,CNN-WGAN-GP,6L,rbf_x1,20,1985,0.05,0.7147280966767372,0.05,0.0005035246727089627
NIFTY50,44,CNN-WGAN-GP,6L,poly3,20,1985,0.0,0.9401057401812691,0.0,0.0005035246727089627
NIFTY50,44,CONTROL: shuffled real,6L,rbf_x1,20,1985,0.0,0.8860271903323262,0.0,0.0005035246727089627
NIFTY50,44,CONTROL: shuffled real,6L,poly3,20,1985,0.0,0.9665911379657602,0.0,0.0005035246727089627
NIFTY50,42,TimeGAN,all (existing null),rbf_x1,20,3963,0.95,0.014316347124117052,0.75,0.0002522704339051463
NIFTY50,42,TimeGAN,all (existing null),poly3,20,3963,0.0,0.9469223007063571,0.0,0.0002522704339051463
NIFTY50,42,GARCH,all (existing null),rbf_x1,20,3963,0.15,0.6915110998990917,0.05,0.0002522704339051463
NIFTY50,42,GARCH,all (existing null),poly3,20,3963,0.0,0.9654137235116045,0.0,0.0002522704339051463
NIFTY50,42,QuantGAN,all (existing null),rbf_x1,20,3963,0.1,0.5791246215943493,0.1,0.0002522704339051463
NIFTY50,42,QuantGAN,all (existing null),poly3,20,3963,0.0,0.9629667003027246,0.0,0.0002522704339051463
NIFTY50,42,GJR-GARCH,all (existing null),rbf_x1,20,3963,0.0,0.8369828456104944,0.0,0.0002522704339051463
NIFTY50,42,GJR-GARCH,all (existing null),poly3,20,3963,0.0,0.975327951564077,0.0,0.0002522704339051463
NIFTY50,42,CNN-WGAN-GP,all (existing null),rbf_x1,20,3963,0.0,0.6221871846619577,0.0,0.0002522704339051463
NIFTY50,42,CNN-WGAN-GP,all (existing null),poly3,20,3963,0.0,0.9643794147325933,0.0,0.0002522704339051463
NIFTY50,42,CONTROL: shuffled real,all (existing null),rbf_x1,20,3963,0.0,0.8731458123107974,0.0,0.0002522704339051463
NIFTY50,42,CONTROL: shuffled real,all (existing null),poly3,20,3963,0.0,0.9784308779011098,0.0,0.0002522704339051463
NIFTY50,43,TimeGAN,all (existing null),rbf_x1,20,3963,0.0,0.4598763874873864,0.0,0.0002522704339051463
NIFTY50,43,TimeGAN,all (existing null),poly3,20,3963,0.0,0.9606205852674066,0.0,0.0002522704339051463
NIFTY50,43,GARCH,all (existing null),rbf_x1,20,3963,0.05,0.6185040363269424,0.05,0.0002522704339051463
NIFTY50,43,GARCH,all (existing null),poly3,20,3963,0.0,0.9681634712411704,0.0,0.0002522704339051463
NIFTY50,43,QuantGAN,all (existing null),rbf_x1,20,3963,0.05,0.6090438950554995,0.05,0.0002522704339051463
NIFTY50,43,QuantGAN,all (existing null),poly3,20,3963,0.0,0.9659434914228052,0.0,0.0002522704339051463
NIFTY50,43,GJR-GARCH,all (existing null),rbf_x1,20,3963,0.05,0.7904641775983855,0.05,0.0002522704339051463
NIFTY50,43,GJR-GARCH,all (existing null),poly3,20,3963,0.0,0.9748864783047425,0.0,0.0002522704339051463
NIFTY50,43,CNN-WGAN-GP,all (existing null),rbf_x1,20,3963,0.0,0.7492179616548941,0.0,0.0002522704339051463
NIFTY50,43,CNN-WGAN-GP,all (existing null),poly3,20,3963,0.0,0.9717204843592331,0.0,0.0002522704339051463
NIFTY50,43,CONTROL: shuffled real,all (existing null),rbf_x1,20,3963,0.0,0.9056508577194753,0.0,0.0002522704339051463
NIFTY50,43,CONTROL: shuffled real,all (existing null),poly3,20,3963,0.0,0.9799571140262362,0.0,0.0002522704339051463
NIFTY50,44,TimeGAN,all (existing null),rbf_x1,20,3963,1.0,0.00025227043390514626,1.0,0.0002522704339051463
NIFTY50,44,TimeGAN,all (existing null),poly3,20,3963,0.0,0.9415237134207871,0.0,0.0002522704339051463
NIFTY50,44,GARCH,all (existing null),rbf_x1,20,3963,0.1,0.5197653884964681,0.1,0.0002522704339051463
NIFTY50,44,GARCH,all (existing null),poly3,20,3963,0.0,0.9644298688193741,0.0,0.0002522704339051463
NIFTY50,44,QuantGAN,all (existing null),rbf_x1,20,3963,0.0,0.8002522704339052,0.0,0.0002522704339051463
NIFTY50,44,QuantGAN,all (existing null),poly3,20,3963,0.0,0.9799697275479314,0.0,0.0002522704339051463
NIFTY50,44,GJR-GARCH,all (existing null),rbf_x1,20,3963,0.0,0.7471871846619577,0.0,0.0002522704339051463
NIFTY50,44,GJR-GARCH,all (existing null),poly3,20,3963,0.0,0.9720484359233097,0.0,0.0002522704339051463
NIFTY50,44,CNN-WGAN-GP,all (existing null),rbf_x1,20,3963,0.05,0.7231205852674066,0.05,0.0002522704339051463
NIFTY50,44,CNN-WGAN-GP,all (existing null),poly3,20,3963,0.0,0.9699924318869828,0.0,0.0002522704339051463
NIFTY50,44,CONTROL: shuffled real,all (existing null),rbf_x1,20,3963,0.0,0.914997477295661,0.0,0.0002522704339051463
NIFTY50,44,CONTROL: shuffled real,all (existing null),poly3,20,3963,0.0,0.9832618567103936,0.0,0.0002522704339051463
SHANGHAI,42,TimeGAN,L (test block only),rbf_x1,20,0,,,,
SHANGHAI,42,TimeGAN,L (test block only),poly3,20,0,,,,
SHANGHAI,42,GARCH,L (test block only),rbf_x1,20,0,,,,
SHANGHAI,42,GARCH,L (test block only),poly3,20,0,,,,
SHANGHAI,42,QuantGAN,L (test block only),rbf_x1,20,0,,,,
SHANGHAI,42,QuantGAN,L (test block only),poly3,20,0,,,,
SHANGHAI,42,GJR-GARCH,L (test block only),rbf_x1,20,0,,,,
SHANGHAI,42,GJR-GARCH,L (test block only),poly3,20,0,,,,
SHANGHAI,42,CNN-WGAN-GP,L (test block only),rbf_x1,20,0,,,,
SHANGHAI,42,CNN-WGAN-GP,L (test block only),poly3,20,0,,,,
SHANGHAI,42,CONTROL: shuffled real,L (test block only),rbf_x1,20,0,,,,
SHANGHAI,42,CONTROL: shuffled real,L (test block only),poly3,20,0,,,,
SHANGHAI,43,TimeGAN,L (test block only),rbf_x1,20,0,,,,
SHANGHAI,43,TimeGAN,L (test block only),poly3,20,0,,,,
SHANGHAI,43,GARCH,L (test block only),rbf_x1,20,0,,,,
SHANGHAI,43,GARCH,L (test block only),poly3,20,0,,,,
SHANGHAI,43,QuantGAN,L (test block only),rbf_x1,20,0,,,,
SHANGHAI,43,QuantGAN,L (test block only),poly3,20,0,,,,
SHANGHAI,43,GJR-GARCH,L (test block only),rbf_x1,20,0,,,,
SHANGHAI,43,GJR-GARCH,L (test block only),poly3,20,0,,,,
SHANGHAI,43,CNN-WGAN-GP,L (test block only),rbf_x1,20,0,,,,
SHANGHAI,43,CNN-WGAN-GP,L (test block only),poly3,20,0,,,,
SHANGHAI,43,CONTROL: shuffled real,L (test block only),rbf_x1,20,0,,,,
SHANGHAI,43,CONTROL: shuffled real,L (test block only),poly3,20,0,,,,
SHANGHAI,44,TimeGAN,L (test block only),rbf_x1,20,0,,,,
SHANGHAI,44,TimeGAN,L (test block only),poly3,20,0,,,,
SHANGHAI,44,GARCH,L (test block only),rbf_x1,20,0,,,,
SHANGHAI,44,GARCH,L (test block only),poly3,20,0,,,,
SHANGHAI,44,QuantGAN,L (test block only),rbf_x1,20,0,,,,
SHANGHAI,44,QuantGAN,L (test block only),poly3,20,0,,,,
SHANGHAI,44,GJR-GARCH,L (test block only),rbf_x1,20,0,,,,
SHANGHAI,44,GJR-GARCH,L (test block only),poly3,20,0,,,,
SHANGHAI,44,CNN-WGAN-GP,L (test block only),rbf_x1,20,0,,,,
SHANGHAI,44,CNN-WGAN-GP,L (test block only),poly3,20,0,,,,
SHANGHAI,44,CONTROL: shuffled real,L (test block only),rbf_x1,20,0,,,,
SHANGHAI,44,CONTROL: shuffled real,L (test block only),poly3,20,0,,,,
SHANGHAI,42,TimeGAN,2L (valid+test),rbf_x1,20,1,0.0,0.5,1.0,0.5
SHANGHAI,42,TimeGAN,2L (valid+test),poly3,20,1,0.0,0.5,1.0,0.5
SHANGHAI,42,GARCH,2L (valid+test),rbf_x1,20,1,0.0,0.5,1.0,0.5
SHANGHAI,42,GARCH,2L (valid+test),poly3,20,1,0.0,0.5,1.0,0.5
SHANGHAI,42,QuantGAN,2L (valid+test),rbf_x1,20,1,0.0,0.5,1.0,0.5
SHANGHAI,42,QuantGAN,2L (valid+test),poly3,20,1,0.0,0.5,1.0,0.5
SHANGHAI,42,GJR-GARCH,2L (valid+test),rbf_x1,20,1,0.0,0.5,1.0,0.5
SHANGHAI,42,GJR-GARCH,2L (valid+test),poly3,20,1,0.0,0.5,1.0,0.5
SHANGHAI,42,CNN-WGAN-GP,2L (valid+test),rbf_x1,20,1,0.0,0.5,1.0,0.5
SHANGHAI,42,CNN-WGAN-GP,2L (valid+test),poly3,20,1,0.0,0.5,1.0,0.5
SHANGHAI,42,CONTROL: shuffled real,2L (valid+test),rbf_x1,20,1,0.0,0.525,0.95,0.5
SHANGHAI,42,CONTROL: shuffled real,2L (valid+test),poly3,20,1,0.0,0.525,0.95,0.5
SHANGHAI,43,TimeGAN,2L (valid+test),rbf_x1,20,1,0.0,0.5,1.0,0.5
SHANGHAI,43,TimeGAN,2L (valid+test),poly3,20,1,0.0,0.5,1.0,0.5
SHANGHAI,43,GARCH,2L (valid+test),rbf_x1,20,1,0.0,0.525,0.95,0.5
SHANGHAI,43,GARCH,2L (valid+test),poly3,20,1,0.0,0.5,1.0,0.5
SHANGHAI,43,QuantGAN,2L (valid+test),rbf_x1,20,1,0.0,0.525,0.95,0.5
SHANGHAI,43,QuantGAN,2L (valid+test),poly3,20,1,0.0,0.525,0.95,0.5
SHANGHAI,43,GJR-GARCH,2L (valid+test),rbf_x1,20,1,0.0,0.525,0.95,0.5
SHANGHAI,43,GJR-GARCH,2L (valid+test),poly3,20,1,0.0,0.5,1.0,0.5
SHANGHAI,43,CNN-WGAN-GP,2L (valid+test),rbf_x1,20,1,0.0,0.5,1.0,0.5
SHANGHAI,43,CNN-WGAN-GP,2L (valid+test),poly3,20,1,0.0,0.5,1.0,0.5
SHANGHAI,43,CONTROL: shuffled real,2L (valid+test),rbf_x1,20,1,0.0,0.5,1.0,0.5
SHANGHAI,43,CONTROL: shuffled real,2L (valid+test),poly3,20,1,0.0,0.5,1.0,0.5
SHANGHAI,44,TimeGAN,2L (valid+test),rbf_x1,20,1,0.0,0.5,1.0,0.5
SHANGHAI,44,TimeGAN,2L (valid+test),poly3,20,1,0.0,0.5,1.0,0.5
SHANGHAI,44,GARCH,2L (valid+test),rbf_x1,20,1,0.0,0.525,0.95,0.5
SHANGHAI,44,GARCH,2L (valid+test),poly3,20,1,0.0,0.5,1.0,0.5
SHANGHAI,44,QuantGAN,2L (valid+test),rbf_x1,20,1,0.0,0.5,1.0,0.5
SHANGHAI,44,QuantGAN,2L (valid+test),poly3,20,1,0.0,0.525,0.95,0.5
SHANGHAI,44,GJR-GARCH,2L (valid+test),rbf_x1,20,1,0.0,0.525,0.95,0.5
SHANGHAI,44,GJR-GARCH,2L (valid+test),poly3,20,1,0.0,0.5,1.0,0.5
SHANGHAI,44,CNN-WGAN-GP,2L (valid+test),rbf_x1,20,1,0.0,0.5,1.0,0.5
SHANGHAI,44,CNN-WGAN-GP,2L (valid+test),poly3,20,1,0.0,0.5,1.0,0.5
SHANGHAI,44,CONTROL: shuffled real,2L (valid+test),rbf_x1,20,1,0.0,0.5,1.0,0.5
SHANGHAI,44,CONTROL: shuffled real,2L (valid+test),poly3,20,1,0.0,0.5,1.0,0.5
SHANGHAI,42,TimeGAN,3L,rbf_x1,20,487,0.8,0.04559426229508197,0.7,0.0020491803278688526
SHANGHAI,42,TimeGAN,3L,poly3,20,487,0.0,0.5904713114754098,0.0,0.0020491803278688526
SHANGHAI,42,GARCH,3L,rbf_x1,20,487,0.2,0.3951844262295082,0.2,0.0020491803278688526
SHANGHAI,42,GARCH,3L,poly3,20,487,0.0,0.656045081967213,0.0,0.0020491803278688526
SHANGHAI,42,QuantGAN,3L,rbf_x1,20,487,0.1,0.4494877049180327,0.1,0.0020491803278688526
SHANGHAI,42,QuantGAN,3L,poly3,20,487,0.0,0.6619877049180328,0.0,0.0020491803278688526
SHANGHAI,42,GJR-GARCH,3L,rbf_x1,20,487,0.2,0.415266393442623,0.2,0.0020491803278688526
SHANGHAI,42,GJR-GARCH,3L,poly3,20,487,0.0,0.6609631147540983,0.0,0.0020491803278688526
SHANGHAI,42,CNN-WGAN-GP,3L,rbf_x1,20,487,0.0,0.4557377049180327,0.0,0.0020491803278688526
SHANGHAI,42,CNN-WGAN-GP,3L,poly3,20,487,0.0,0.6764344262295081,0.0,0.0020491803278688526
SHANGHAI,42,CONTROL: shuffled real,3L,rbf_x1,20,487,0.0,0.6925204918032787,0.0,0.0020491803278688526
SHANGHAI,42,CONTROL: shuffled real,3L,poly3,20,487,0.0,0.8010245901639343,0.0,0.0020491803278688526
SHANGHAI,43,TimeGAN,3L,rbf_x1,20,487,0.3,0.1910860655737705,0.2,0.0020491803278688526
SHANGHAI,43,TimeGAN,3L,poly3,20,487,0.0,0.5917008196721312,0.0,0.0020491803278688526
SHANGHAI,43,GARCH,3L,rbf_x1,20,487,0.2,0.4157786885245901,0.2,0.0020491803278688526
SHANGHAI,43,GARCH,3L,poly3,20,487,0.0,0.6596311475409836,0.0,0.0020491803278688526
SHANGHAI,43,QuantGAN,3L,rbf_x1,20,487,0.15,0.528483606557377,0.1,0.0020491803278688526
SHANGHAI,43,QuantGAN,3L,poly3,20,487,0.0,0.6985655737704917,0.0,0.0020491803278688526
SHANGHAI,43,GJR-GARCH,3L,rbf_x1,20,487,0.2,0.41987704918032787,0.2,0.0020491803278688526
SHANGHAI,43,GJR-GARCH,3L,poly3,20,487,0.0,0.6655737704918032,0.0,0.0020491803278688526
SHANGHAI,43,CNN-WGAN-GP,3L,rbf_x1,20,487,0.0,0.4797131147540984,0.0,0.0020491803278688526
SHANGHAI,43,CNN-WGAN-GP,3L,poly3,20,487,0.0,0.6795081967213115,0.0,0.0020491803278688526
SHANGHAI,43,CONTROL: shuffled real,3L,rbf_x1,20,487,0.0,0.6644467213114755,0.0,0.0020491803278688526
SHANGHAI,43,CONTROL: shuffled real,3L,poly3,20,487,0.0,0.7910860655737705,0.0,0.0020491803278688526
SHANGHAI,44,TimeGAN,3L,rbf_x1,20,487,0.55,0.14211065573770493,0.55,0.0020491803278688526
SHANGHAI,44,TimeGAN,3L,poly3,20,487,0.0,0.5815573770491804,0.0,0.0020491803278688526
SHANGHAI,44,GARCH,3L,rbf_x1,20,487,0.2,0.41516393442622945,0.2,0.0020491803278688526
SHANGHAI,44,GARCH,3L,poly3,20,487,0.0,0.6676229508196722,0.0,0.0020491803278688526
SHANGHAI,44,QuantGAN,3L,rbf_x1,20,487,0.05,0.4726434426229509,0.05,0.0020491803278688526
SHANGHAI,44,QuantGAN,3L,poly3,20,487,0.0,0.6840163934426229,0.0,0.0020491803278688526
SHANGHAI,44,GJR-GARCH,3L,rbf_x1,20,487,0.2,0.42899590163934426,0.2,0.0020491803278688526
SHANGHAI,44,GJR-GARCH,3L,poly3,20,487,0.0,0.6722336065573771,0.0,0.0020491803278688526
SHANGHAI,44,CNN-WGAN-GP,3L,rbf_x1,20,487,0.0,0.5019467213114756,0.0,0.0020491803278688526
SHANGHAI,44,CNN-WGAN-GP,3L,poly3,20,487,0.0,0.6859631147540984,0.0,0.0020491803278688526
SHANGHAI,44,CONTROL: shuffled real,3L,rbf_x1,20,487,0.0,0.615983606557377,0.0,0.0020491803278688526
SHANGHAI,44,CONTROL: shuffled real,3L,poly3,20,487,0.0,0.7677254098360654,0.0,0.0020491803278688526
SHANGHAI,42,TimeGAN,4L,rbf_x1,20,973,0.7,0.06437371663244355,0.7,0.001026694045174538
SHANGHAI,42,TimeGAN,4L,poly3,20,973,0.0,0.7948151950718685,0.0,0.001026694045174538
SHANGHAI,42,GARCH,4L,rbf_x1,20,973,0.2,0.5265400410677619,0.2,0.001026694045174538
SHANGHAI,42,GARCH,4L,poly3,20,973,0.0,0.8276694045174537,0.0,0.001026694045174538
SHANGHAI,42,QuantGAN,4L,rbf_x1,20,973,0.1,0.5682238193018481,0.05,0.001026694045174538
SHANGHAI,42,QuantGAN,4L,poly3,20,973,0.0,0.83064681724846,0.0,0.001026694045174538
SHANGHAI,42,GJR-GARCH,4L,rbf_x1,20,973,0.2,0.543788501026694,0.2,0.001026694045174538
SHANGHAI,42,GJR-GARCH,4L,poly3,20,973,0.0,0.8301334702258727,0.0,0.001026694045174538
SHANGHAI,42,CNN-WGAN-GP,4L,rbf_x1,20,973,0.0,0.5748459958932238,0.0,0.001026694045174538
SHANGHAI,42,CNN-WGAN-GP,4L,poly3,20,973,0.0,0.8378850102669405,0.0,0.001026694045174538
SHANGHAI,42,CONTROL: shuffled real,4L,rbf_x1,20,973,0.0,0.8459445585215606,0.0,0.001026694045174538
SHANGHAI,42,CONTROL: shuffled real,4L,poly3,20,973,0.0,0.9003080082135524,0.0,0.001026694045174538
SHANGHAI,43,TimeGAN,4L,rbf_x1,20,973,0.2,0.25189938398357287,0.2,0.001026694045174538
SHANGHAI,43,TimeGAN,4L,poly3,20,973,0.0,0.7954312114989733,0.0,0.001026694045174538
SHANGHAI,43,GARCH,4L,rbf_x1,20,973,0.2,0.4836755646817248,0.2,0.001026694045174538
SHANGHAI,43,GARCH,4L,poly3,20,973,0.0,0.8294661190965092,0.0,0.001026694045174538
SHANGHAI,43,QuantGAN,4L,rbf_x1,20,973,0.15,0.6348562628336756,0.1,0.001026694045174538
SHANGHAI,43,QuantGAN,4L,poly3,20,973,0.0,0.8489733059548256,0.0,0.001026694045174538
SHANGHAI,43,GJR-GARCH,4L,rbf_x1,20,973,0.2,0.48803901437371666,0.2,0.001026694045174538
SHANGHAI,43,GJR-GARCH,4L,poly3,20,973,0.0,0.8324435318275153,0.0,0.001026694045174538
SHANGHAI,43,CNN-WGAN-GP,4L,rbf_x1,20,973,0.0,0.6057494866529773,0.0,0.001026694045174538
SHANGHAI,43,CNN-WGAN-GP,4L,poly3,20,973,0.0,0.8394250513347024,0.0,0.001026694045174538
SHANGHAI,43,CONTROL: shuffled real,4L,rbf_x1,20,973,0.0,0.8318788501026694,0.0,0.001026694045174538
SHANGHAI,43,CONTROL: shuffled real,4L,poly3,20,973,0.0,0.895328542094456,0.0,0.001026694045174538
SHANGHAI,44,TimeGAN,4L,rbf_x1,20,973,0.55,0.1629876796714579,0.55,0.001026694045174538
SHANGHAI,44,TimeGAN,4L,poly3,20,973,0.0,0.7903490759753592,0.0,0.001026694045174538
SHANGHAI,44,GARCH,4L,rbf_x1,20,973,0.2,0.5039014373716633,0.2,0.001026694045174538
SHANGHAI,44,GARCH,4L,poly3,20,973,0.0,0.8334702258726899,0.0,0.001026694045174538
SHANGHAI,44,QuantGAN,4L,rbf_x1,20,973,0.05,0.6,0.05,0.001026694045174538
SHANGHAI,44,QuantGAN,4L,poly3,20,973,0.0,0.8416837782340864,0.0,0.001026694045174538
SHANGHAI,44,GJR-GARCH,4L,rbf_x1,20,973,0.2,0.5129363449691992,0.2,0.001026694045174538
SHANGHAI,44,GJR-GARCH,4L,poly3,20,973,0.0,0.8357802874743328,0.0,0.001026694045174538
SHANGHAI,44,CNN-WGAN-GP,4L,rbf_x1,20,973,0.0,0.6412217659137578,0.0,0.001026694045174538
SHANGHAI,44,CNN-WGAN-GP,4L,poly3,20,973,0.0,0.842659137577002,0.0,0.001026694045174538
SHANGHAI,44,CONTROL: shuffled real,4L,rbf_x1,20,973,0.0,0.8075975359342914,0.0,0.001026694045174538
SHANGHAI,44,CONTROL: shuffled real,4L,poly3,20,973,0.0,0.8836242299794661,0.0,0.001026694045174538
SHANGHAI,42,TimeGAN,6L,rbf_x1,20,1945,0.8,0.03723021582733814,0.7,0.0005138746145940391
SHANGHAI,42,TimeGAN,6L,poly3,20,1945,0.0,0.8973021582733814,0.0,0.0005138746145940391
SHANGHAI,42,GARCH,6L,rbf_x1,20,1945,0.2,0.45421377183967115,0.2,0.0005138746145940391
SHANGHAI,42,GARCH,6L,poly3,20,1945,0.0,0.9137461459403905,0.0,0.0005138746145940391
SHANGHAI,42,QuantGAN,6L,rbf_x1,20,1945,0.1,0.46939876670092495,0.1,0.0005138746145940391
SHANGHAI,42,QuantGAN,6L,poly3,20,1945,0.0,0.9152363823227132,0.0,0.0005138746145940391
SHANGHAI,42,GJR-GARCH,6L,rbf_x1,20,1945,0.2,0.4668293936279547,0.2,0.0005138746145940391
SHANGHAI,42,GJR-GARCH,6L,poly3,20,1945,0.0,0.9149794450154163,0.0,0.0005138746145940391
SHANGHAI,42,CNN-WGAN-GP,6L,rbf_x1,20,1945,0.0,0.44182939362795476,0.0,0.0005138746145940391
SHANGHAI,42,CNN-WGAN-GP,6L,poly3,20,1945,0.0,0.9188591983556014,0.0,0.0005138746145940391
SHANGHAI,42,CONTROL: shuffled real,6L,rbf_x1,20,1945,0.0,0.8527235354573486,0.0,0.0005138746145940391
SHANGHAI,42,CONTROL: shuffled real,6L,poly3,20,1945,0.0,0.950102774922919,0.0,0.0005138746145940391
SHANGHAI,43,TimeGAN,6L,rbf_x1,20,1945,0.3,0.15187564234326822,0.25,0.0005138746145940391
SHANGHAI,43,TimeGAN,6L,poly3,20,1945,0.0,0.8976104830421378,0.0,0.0005138746145940391
SHANGHAI,43,GARCH,6L,rbf_x1,20,1945,0.2,0.40264645426515927,0.2,0.0005138746145940391
SHANGHAI,43,GARCH,6L,poly3,20,1945,0.0,0.9146454265159301,0.0,0.0005138746145940391
SHANGHAI,43,QuantGAN,6L,rbf_x1,20,1945,0.15,0.5784172661870504,0.15,0.0005138746145940391
SHANGHAI,43,QuantGAN,6L,poly3,20,1945,0.0,0.9244090441932167,0.0,0.0005138746145940391
SHANGHAI,43,GJR-GARCH,6L,rbf_x1,20,1945,0.2,0.40673175745118195,0.2,0.0005138746145940391
SHANGHAI,43,GJR-GARCH,6L,poly3,20,1945,0.0,0.9161356628982528,0.0,0.0005138746145940391
SHANGHAI,43,CNN-WGAN-GP,6L,rbf_x1,20,1945,0.0,0.4790339157245632,0.0,0.0005138746145940391
SHANGHAI,43,CNN-WGAN-GP,6L,poly3,20,1945,0.0,0.9196300102774924,0.0,0.0005138746145940391
SHANGHAI,43,CONTROL: shuffled real,6L,rbf_x1,20,1945,0.0,0.832065775950668,0.0,0.0005138746145940391
SHANGHAI,43,CONTROL: shuffled real,6L,poly3,20,1945,0.0,0.9476104830421379,0.0,0.0005138746145940391
SHANGHAI,44,TimeGAN,6L,rbf_x1,20,1945,0.55,0.0815775950668037,0.55,0.0005138746145940391
SHANGHAI,44,TimeGAN,6L,poly3,20,1945,0.0,0.8950668036998973,0.0,0.0005138746145940391
SHANGHAI,44,GARCH,6L,rbf_x1,20,1945,0.2,0.4321428571428571,0.2,0.0005138746145940391
SHANGHAI,44,GARCH,6L,poly3,20,1945,0.0,0.916649537512847,0.0,0.0005138746145940391
SHANGHAI,44,QuantGAN,6L,rbf_x1,20,1945,0.05,0.49039054470709137,0.05,0.0005138746145940391
SHANGHAI,44,QuantGAN,6L,poly3,20,1945,0.0,0.9207605344295992,0.0,0.0005138746145940391
SHANGHAI,44,GJR-GARCH,6L,rbf_x1,20,1945,0.2,0.44409044193216857,0.2,0.0005138746145940391
SHANGHAI,44,GJR-GARCH,6L,poly3,20,1945,0.0,0.9178057553956835,0.0,0.0005138746145940391
SHANGHAI,44,CNN-WGAN-GP,6L,rbf_x1,20,1945,0.0,0.5045477903391572,0.0,0.0005138746145940391
SHANGHAI,44,CNN-WGAN-GP,6L,poly3,20,1945,0.0,0.9212487153134635,0.0,0.0005138746145940391
SHANGHAI,44,CONTROL: shuffled real,6L,rbf_x1,20,1945,0.0,0.7739979445015417,0.0,0.0005138746145940391
SHANGHAI,44,CONTROL: shuffled real,6L,poly3,20,1945,0.0,0.9417523124357657,0.0,0.0005138746145940391
SHANGHAI,42,TimeGAN,all (existing null),rbf_x1,20,3889,0.9,0.023586118251928023,0.8,0.0002570694087403599
SHANGHAI,42,TimeGAN,all (existing null),poly3,20,3889,0.0,0.9486246786632393,0.0,0.0002570694087403599
SHANGHAI,42,GARCH,all (existing null),rbf_x1,20,3889,0.25,0.4509897172236503,0.2,0.0002570694087403599
SHANGHAI,42,GARCH,all (existing null),poly3,20,3889,0.0,0.9568508997429305,0.0,0.0002570694087403599
SHANGHAI,42,QuantGAN,all (existing null),rbf_x1,20,3889,0.1,0.45021850899742927,0.1,0.0002570694087403599
SHANGHAI,42,QuantGAN,all (existing null),poly3,20,3889,0.0,0.9575964010282776,0.0,0.0002570694087403599
SHANGHAI,42,GJR-GARCH,all (existing null),rbf_x1,20,3889,0.2,0.46221079691516714,0.2,0.0002570694087403599
SHANGHAI,42,GJR-GARCH,all (existing null),poly3,20,3889,0.0,0.9574678663239075,0.0,0.0002570694087403599
SHANGHAI,42,CNN-WGAN-GP,all (existing null),rbf_x1,20,3889,0.05,0.392210796915167,0.0,0.0002570694087403599
SHANGHAI,42,CNN-WGAN-GP,all (existing null),poly3,20,3889,0.0,0.9594087403598973,0.0,0.0002570694087403599
SHANGHAI,42,CONTROL: shuffled real,all (existing null),rbf_x1,20,3889,0.0,0.9060539845758354,0.0,0.0002570694087403599
SHANGHAI,42,CONTROL: shuffled real,all (existing null),poly3,20,3889,0.0,0.9750385604113111,0.0,0.0002570694087403599
SHANGHAI,43,TimeGAN,all (existing null),rbf_x1,20,3889,0.55,0.10727506426735219,0.3,0.0002570694087403599
SHANGHAI,43,TimeGAN,all (existing null),poly3,20,3889,0.0,0.9487789203084832,0.0,0.0002570694087403599
SHANGHAI,43,GARCH,all (existing null),rbf_x1,20,3889,0.2,0.3855012853470437,0.2,0.0002570694087403599
SHANGHAI,43,GARCH,all (existing null),poly3,20,3889,0.0,0.9573007712082264,0.0,0.0002570694087403599
SHANGHAI,43,QuantGAN,all (existing null),rbf_x1,20,3889,0.2,0.5799100257069407,0.15,0.0002570694087403599
