"Date","Price","Open","High","Low","Vol.","Change %"
"01/21/2021","414.35","419.00","421.99","414.19","412.32K","-1.00%"
"01/20/2021","418.52","412.83","423.37","408.82","491.15K","1.71%"
"01/19/2021","411.48","415.95","416.49","406.42","851.16K","-0.92%"
"01/15/2021","415.30","408.92","417.13","404.04","816.31K","1.41%"
"01/14/2021","409.52","439.39","441.95","408.81","813.30K","-6.59%"
"01/13/2021","438.40","453.32","454.00","435.58","414.00K","-3.26%"
"01/12/2021","453.19","450.48","455.81","449.13","391.63K","0.31%"
"01/11/2021","451.79","451.19","455.17","445.88","277.87K","-0.20%"
"01/08/2021","452.68","443.65","454.06","443.64","305.18K","2.04%"
"01/07/2021","443.64","437.88","447.00","436.26","391.20K","1.95%"
"01/06/2021","435.17","430.59","439.21","423.88","430.02K","0.88%"
"01/05/2021","431.37","436.84","440.09","426.45","319.41K","-1.43%"
"01/04/2021","437.64","450.76","455.03","433.41","408.56K","-1.99%"
"12/31/2020","446.53","437.45","446.90","436.36","255.62K","2.18%"
"12/30/2020","436.99","437.17","438.80","434.04","172.56K","0.56%"
"12/29/2020","434.57","440.77","440.77","433.56","171.21K","-0.41%"
"12/28/2020","436.37","437.71","442.39","430.46","301.10K","0.90%"
"12/24/2020","432.46","429.06","434.50","429.06","77.56K","0.89%"
"12/23/2020","428.63","435.00","438.09","428.63","227.14K","-2.05%"
"12/22/2020","437.58","435.50","438.42","431.45","216.36K","0.58%"
"12/21/2020","435.04","438.62","442.38","427.34","328.67K","-1.81%"
"12/18/2020","443.06","437.15","444.02","435.22","771.81K","1.44%"
"12/17/2020","436.78","432.90","438.57","430.31","418.75K","1.61%"
"12/16/2020","429.84","426.53","430.15","422.51","351.60K","1.38%"
"12/15/2020","424.00","428.19","431.96","423.90","365.87K","0.02%"
"12/14/2020","423.90","419.93","430.79","419.93","334.98K","1.06%"
"12/11/2020","419.47","420.93","422.28","415.70","227.94K","-0.74%"
"12/10/2020","422.60","414.26","423.07","411.43","342.28K","1.92%"
"12/09/2020","414.62","424.93","426.59","411.70","428.85K","-2.76%"
"12/08/2020","426.40","423.55","429.77","421.87","341.51K","0.85%"
"12/07/2020","422.82","423.43","427.90","420.00","440.50K","0.26%"
"12/04/2020","421.71","419.30","428.49","419.30","660.58K","0.57%"
"12/03/2020","419.30","416.20","422.25","415.36","282.42K","0.75%"
"12/02/2020","416.16","414.08","418.37","412.49","309.23K","0.40%"
"12/01/2020","414.50","414.35","417.05","408.89","472.28K","1.24%"
"11/30/2020","409.42","400.48","411.20","400.48","672.60K","1.78%"
"11/27/2020","402.25","406.13","408.57","400.84","227.70K","-0.42%"
"11/25/2020","403.95","400.89","404.04","396.30","307.86K","1.08%"
"11/24/2020","399.64","402.00","402.88","395.69","443.67K","-0.58%"
"11/23/2020","401.97","401.82","408.72","398.73","227.34K","0.42%"
"11/20/2020","400.30","401.43","409.62","399.91","253.59K","-0.12%"
"11/19/2020","400.79","399.99","401.33","395.91","295.26K","0.21%"
"11/18/2020","399.95","403.99","407.23","399.75","402.98K","-0.91%"
"11/17/2020","403.64","395.00","404.69","393.53","476.29K","1.52%"
"11/16/2020","397.60","389.53","398.31","383.96","466.37K","2.36%"
"11/13/2020","388.42","390.56","392.18","386.42","421.07K","-0.27%"
"11/12/2020","389.48","396.87","397.94","387.65","448.23K","-1.90%"
"11/11/2020","397.02","381.72","402.42","381.71","572.15K","4.53%"
"11/10/2020","379.82","388.61","391.57","373.48","748.02K","-2.72%"
"11/09/2020","390.46","434.13","437.35","390.46","1.25M","-7.29%"
"11/06/2020","421.15","418.10","427.02","407.01","637.32K","0.82%"
"11/05/2020","417.73","399.95","418.72","399.68","906.17K","4.90%"
"11/04/2020","398.22","371.10","399.41","371.10","908.00K","7.78%"
"11/03/2020","369.47","360.54","372.90","359.00","578.26K","3.54%"
"11/02/2020","356.85","355.07","365.80","351.54","437.83K","2.00%"
"10/30/2020","349.84","344.15","351.62","344.15","587.25K","1.26%"
"10/29/2020","345.49","341.93","348.48","336.03","438.77K","1.41%"
"10/28/2020","340.68","349.99","350.10","338.91","621.45K","-4.54%"
"10/27/2020","356.90","349.60","360.83","348.51","708.50K","2.10%"
"10/26/2020","349.56","345.99","350.54","345.38","454.97K","-0.28%"
"10/23/2020","350.55","348.02","352.00","347.23","452.74K","0.84%"
"10/22/2020","347.63","350.38","353.15","346.55","451.49K","-0.68%"
"10/21/2020","350.01","360.45","363.62","349.65","412.32K","-2.39%"
"10/20/2020","358.57","361.74","363.07","358.04","437.47K","-1.13%"
"10/19/2020","362.67","367.21","370.59","362.20","296.50K","-0.80%"
"10/16/2020","365.61","363.61","369.25","363.36","240.53K","1.10%"
"10/15/2020","361.62","355.34","363.10","353.40","241.56K","0.72%"
"10/14/2020","359.04","360.90","364.71","357.16","345.09K","-0.26%"
"10/13/2020","359.97","353.29","361.18","352.56","400.29K","2.08%"
"10/12/2020","352.64","354.76","355.86","350.23","254.19K","0.09%"
"10/09/2020","352.33","349.27","354.90","347.23","298.37K","1.71%"
"10/08/2020","346.40","343.97","349.06","342.61","475.58K","1.05%"
"10/07/2020","342.81","348.16","351.51","342.51","642.42K","-1.47%"
"10/06/2020","347.92","355.49","355.49","345.23","416.05K","-0.96%"
"10/05/2020","351.31","350.86","353.10","348.02","375.28K","0.90%"
"10/02/2020","348.16","355.68","358.62","347.41","277.65K","-3.17%"
"10/01/2020","359.54","361.24","369.00","357.71","323.27K","0.77%"
