frame,scenario,market,seed,model,fidelity,temporal,composite,composite_6pool,fidelity_6pool,temporal_6pool
F,S5,BOVESPA,44,QuantGAN,2.810714285714286,3.042857142857143,2.9267857142857143,3.7125,3.8107142857142855,3.6142857142857148
F,S5,BOVESPA,44,TimeGAN,3.8,3.8142857142857145,3.807142857142857,4.707142857142857,4.792857142857143,4.621428571428572
F,S5,FTSE,42,CNN-WGAN-GP,2.575,2.2285714285714286,2.4017857142857144,2.982142857142857,3.5714285714285716,2.3928571428571432
F,S5,FTSE,42,CONTROL: shuffled real,,,,2.710714285714286,1.0285714285714285,4.392857142857143
F,S5,FTSE,42,GARCH,2.832142857142857,2.8214285714285716,2.8267857142857142,3.4517857142857147,3.817857142857143,3.085714285714286
F,S5,FTSE,42,GJR-GARCH,2.7607142857142857,2.7714285714285714,2.7660714285714283,3.4017857142857144,3.7607142857142852,3.0428571428571427
F,S5,FTSE,42,QuantGAN,2.7214285714285715,2.8857142857142857,2.8035714285714284,3.4375,3.717857142857143,3.1571428571428575
F,S5,FTSE,42,TimeGAN,4.110714285714286,4.292857142857143,4.201785714285714,5.016071428571428,5.103571428571429,4.928571428571429
F,S5,FTSE,43,CNN-WGAN-GP,2.3964285714285714,2.2357142857142858,2.3160714285714286,2.8910714285714283,3.3892857142857147,2.392857142857143
F,S5,FTSE,43,CONTROL: shuffled real,,,,2.7375,1.0392857142857141,4.435714285714285
F,S5,FTSE,43,GARCH,2.814285714285714,2.9642857142857144,2.8892857142857142,3.5267857142857144,3.8035714285714284,3.25
F,S5,FTSE,43,GJR-GARCH,2.8071428571428574,2.5571428571428574,2.6821428571428574,3.2910714285714286,3.7964285714285717,2.7857142857142856
F,S5,FTSE,43,QuantGAN,2.789285714285714,2.8714285714285714,2.8303571428571432,3.4767857142857146,3.782142857142857,3.1714285714285717
F,S5,FTSE,43,TimeGAN,4.192857142857143,4.371428571428572,4.282142857142857,5.076785714285714,5.189285714285714,4.964285714285714
F,S5,FTSE,44,CNN-WGAN-GP,2.832142857142857,3.05,2.9410714285714286,3.5464285714285717,3.8285714285714283,3.2642857142857147
F,S5,FTSE,44,CONTROL: shuffled real,,,,3.0125,1.025,5.0
F,S5,FTSE,44,GARCH,3.3,2.9642857142857144,3.132142857142857,3.7625,4.296428571428572,3.2285714285714286
F,S5,FTSE,44,GJR-GARCH,3.1107142857142858,2.9,3.005357142857143,3.605357142857143,4.110714285714286,3.1
F,S5,FTSE,44,QuantGAN,3.382142857142857,2.9714285714285715,3.1767857142857143,3.7607142857142852,4.378571428571428,3.142857142857143
F,S5,FTSE,44,TimeGAN,2.375,3.1142857142857143,2.7446428571428574,3.3125,3.3607142857142853,3.264285714285714
F,S5,MOEX,42,CNN-WGAN-GP,3.0892857142857144,2.9642857142857144,3.0267857142857144,3.775,4.085714285714285,3.4642857142857144
F,S5,MOEX,42,CONTROL: shuffled real,,,,2.282142857142857,1.0357142857142858,3.5285714285714285
F,S5,MOEX,42,GARCH,3.0928571428571425,2.992857142857143,3.0428571428571427,3.7625,4.082142857142857,3.442857142857143
F,S5,MOEX,42,GJR-GARCH,2.642857142857143,2.75,2.6964285714285716,3.4142857142857146,3.6357142857142852,3.1928571428571426
F,S5,MOEX,42,QuantGAN,3.039285714285714,2.9285714285714284,2.9839285714285717,3.7053571428571432,4.032142857142857,3.3785714285714286
F,S5,MOEX,42,TimeGAN,3.1357142857142857,3.3642857142857148,3.25,4.060714285714286,4.128571428571428,3.992857142857143
F,S5,MOEX,43,CNN-WGAN-GP,2.525,2.7928571428571427,2.6589285714285715,3.3767857142857145,3.525,3.2285714285714286
F,S5,MOEX,43,CONTROL: shuffled real,,,,2.2160714285714285,1.025,3.407142857142857
F,S5,MOEX,43,GARCH,3.082142857142857,2.7714285714285714,2.9267857142857143,3.6375,4.067857142857143,3.207142857142857
F,S5,MOEX,43,GJR-GARCH,3.0535714285714284,2.564285714285714,2.8089285714285714,3.510714285714286,4.05,2.9714285714285715
F,S5,MOEX,43,QuantGAN,3.5035714285714286,2.75,3.126785714285714,3.8839285714285716,4.503571428571428,3.264285714285714
F,S5,MOEX,43,TimeGAN,2.835714285714286,4.121428571428572,3.4785714285714286,4.375,3.8285714285714283,4.921428571428572
F,S5,MOEX,44,CNN-WGAN-GP,2.564285714285714,2.8428571428571425,2.7035714285714283,3.4517857142857147,3.5607142857142855,3.342857142857143
F,S5,MOEX,44,CONTROL: shuffled real,,,,2.2410714285714284,1.0107142857142857,3.4714285714285715
F,S5,MOEX,44,GARCH,3.1035714285714286,2.814285714285714,2.9589285714285714,3.7,4.1,3.3
F,S5,MOEX,44,GJR-GARCH,2.975,2.6714285714285717,2.8232142857142857,3.5375,3.975,3.1
F,S5,MOEX,44,QuantGAN,3.2678571428571432,2.8214285714285716,3.044642857142857,3.7785714285714285,4.264285714285714,3.292857142857143
F,S5,MOEX,44,TimeGAN,3.0892857142857144,3.85,3.469642857142857,4.291071428571429,4.089285714285714,4.492857142857143
F,S5,NIFTY50,42,CNN-WGAN-GP,2.6928571428571426,2.5571428571428574,2.625,3.2892857142857146,3.692857142857143,2.8857142857142857
F,S5,NIFTY50,42,CONTROL: shuffled real,,,,2.4160714285714286,1.0107142857142857,3.8214285714285716
F,S5,NIFTY50,42,GARCH,3.15,2.7642857142857142,2.9571428571428573,3.635714285714286,4.15,3.1214285714285714
F,S5,NIFTY50,42,GJR-GARCH,2.4321428571428574,2.507142857142857,2.4696428571428575,3.1392857142857142,3.4285714285714284,2.85
F,S5,NIFTY50,42,QuantGAN,2.767857142857143,2.8785714285714286,2.8232142857142857,3.5214285714285714,3.7642857142857147,3.2785714285714285
F,S5,NIFTY50,42,TimeGAN,3.957142857142857,4.292857142857143,4.125,4.998214285714286,4.953571428571428,5.042857142857143
F,S5,NIFTY50,43,CNN-WGAN-GP,2.8,2.75,2.775,3.382142857142857,3.785714285714286,2.9785714285714286
F,S5,NIFTY50,43,CONTROL: shuffled real,,,,2.757142857142857,1.0571428571428572,4.457142857142857
F,S5,NIFTY50,43,GARCH,3.4,3.0214285714285714,3.2107142857142854,3.8857142857142852,4.385714285714286,3.3857142857142852
F,S5,NIFTY50,43,GJR-GARCH,2.4178571428571427,2.5928571428571425,2.5053571428571426,3.125,3.407142857142857,2.8428571428571425
F,S5,NIFTY50,43,QuantGAN,3.275,3.2642857142857147,3.269642857142857,3.9553571428571432,4.260714285714285,3.65
F,S5,NIFTY50,43,TimeGAN,3.1071428571428568,3.3714285714285714,3.239285714285714,3.894642857142857,4.103571428571429,3.6857142857142855
F,S5,NIFTY50,44,CNN-WGAN-GP,2.6964285714285716,2.6142857142857143,2.655357142857143,3.2785714285714285,3.685714285714286,2.8714285714285714
F,S5,NIFTY50,44,CONTROL: shuffled real,,,,2.5535714285714284,1.0214285714285714,4.085714285714286
F,S5,NIFTY50,44,GARCH,3.1714285714285717,2.435714285714286,2.8035714285714284,3.4410714285714286,4.167857142857143,2.7142857142857144
F,S5,NIFTY50,44,GJR-GARCH,2.525,2.242857142857143,2.3839285714285716,2.9875,3.525,2.45
F,S5,NIFTY50,44,QuantGAN,2.5714285714285716,2.8857142857142857,2.7285714285714286,3.375,3.5642857142857145,3.185714285714286
F,S5,NIFTY50,44,TimeGAN,4.0357142857142865,4.821428571428571,4.428571428571429,5.364285714285715,5.035714285714286,5.692857142857143
F,S5,SHANGHAI,42,CNN-WGAN-GP,2.8857142857142857,2.914285714285714,2.9,3.6839285714285714,3.867857142857143,3.5
F,S5,SHANGHAI,42,CONTROL: shuffled real,,,,2.0267857142857144,1.032142857142857,3.0214285714285714
F,S5,SHANGHAI,42,GARCH,2.939285714285714,3.3142857142857145,3.126785714285714,3.930357142857143,3.939285714285714,3.9214285714285717
F,S5,SHANGHAI,42,GJR-GARCH,2.6714285714285717,3.0214285714285714,2.8464285714285715,3.65,3.6714285714285717,3.6285714285714286
F,S5,SHANGHAI,42,QuantGAN,3.332142857142857,2.9,3.1160714285714284,3.9089285714285715,4.332142857142857,3.4857142857142853
F,S5,SHANGHAI,42,TimeGAN,3.1714285714285717,2.85,3.0107142857142857,3.8,4.157142857142857,3.442857142857143
F,S5,SHANGHAI,43,CNN-WGAN-GP,2.3892857142857142,2.4428571428571426,2.4160714285714286,3.1821428571428574,3.385714285714286,2.9785714285714286
F,S5,SHANGHAI,43,CONTROL: shuffled real,,,,1.8839285714285716,1.025,2.742857142857143
F,S5,SHANGHAI,43,GARCH,3.0821428571428573,2.8714285714285714,2.976785714285714,3.7946428571428568,4.075,3.5142857142857147
F,S5,SHANGHAI,43,GJR-GARCH,2.85,2.557142857142857,2.7035714285714283,3.5214285714285714,3.842857142857143,3.2
F,S5,SHANGHAI,43,QuantGAN,2.7,2.8071428571428574,2.7535714285714286,3.582142857142857,3.7,3.4642857142857144
F,S5,SHANGHAI,43,TimeGAN,3.9785714285714286,4.321428571428571,4.15,5.0357142857142865,4.9714285714285715,5.1
F,S5,SHANGHAI,44,CNN-WGAN-GP,2.5964285714285715,2.7,2.648214285714286,3.4339285714285714,3.5964285714285715,3.2714285714285714
F,S5,SHANGHAI,44,CONTROL: shuffled real,,,,1.9071428571428573,1.0214285714285714,2.792857142857143
F,S5,SHANGHAI,44,GARCH,3.1107142857142858,3.085714285714286,3.0982142857142856,3.9089285714285715,4.103571428571429,3.7142857142857144
F,S5,SHANGHAI,44,GJR-GARCH,2.825,2.814285714285714,2.819642857142857,3.635714285714286,3.8142857142857145,3.457142857142857
F,S5,SHANGHAI,44,QuantGAN,3.0357142857142856,2.435714285714286,2.7357142857142858,3.5125,4.032142857142857,2.992857142857143
F,S5,SHANGHAI,44,TimeGAN,3.432142857142857,3.9642857142857144,3.6982142857142852,4.601785714285715,4.432142857142857,4.771428571428571
